Model,Scaler,FS Tech,FS Ratio,OV Tech,TP,FP,FN,TN,Macro Precision,Macro Recall,Macro F1,Macro Accuracy,Macro Specificity,Macro Average,Micro Precision,Micro Recall,Micro F1,Micro Accuracy,Micro Specificity,Micro Average,Weights,Samples,Weighted Precision,Weighted Recall,Weighted F1,Weighted Accuracy,Weighted Specificity,Weighted Average
RF,Standard,ANOVA,40,,161.0000000001,31.0000000001,25.0000000001,21.0000000001,0.838541666666314,0.8655913978490694,0.8518518518514796,0.7647058823537815,0.40384615384652367,0.7449073905134336,0.838541666666314,0.8655913978490694,0.8518518518514796,0.7647058823524964,0.40384615384652367,0.7449073905131766,[0.21848739 0.78151261],[ 52 186],0.838541666666314,0.8655913978490694,0.8518518518514796,0.7647058823537815,0.40384615384652367,0.7449073905134336
MLP,MaxAbs,RFE,20,BorderlineSMOTE,116.0000000001,9.0000000001,70.0000000001,43.0000000001,0.9279999999993152,0.6236559139783616,0.745980707395182,0.6680672268915967,0.8269230769218195,0.758525385037255,0.9279999999993152,0.6236559139783616,0.745980707395182,0.6680672268904738,0.8269230769218195,0.7585253850370304,[0.21848739 0.78151261],[ 52 186],0.9279999999993152,0.6236559139783616,0.745980707395182,0.6680672268915967,0.8269230769218195,0.758525385037255
MLP,MaxAbs,RFE,20,BorderlineSMOTE,127.0000000001,9.0000000001,59.0000000001,43.0000000001,0.9338235294111267,0.6827956989245346,0.7888198757760387,0.7142857142865546,0.8269230769218195,0.7893295790640148,0.9338235294111267,0.6827956989245346,0.7888198757760387,0.7142857142853541,0.8269230769218195,0.7893295790637748,[0.21848739 0.78151261],[ 52 186],0.9338235294111268,0.6827956989245345,0.7888198757760387,0.7142857142865546,0.8269230769218195,0.7893295790640148
MLP,MaxAbs,RFE,20,BorderlineSMOTE,119.0000000001,9.0000000001,67.0000000001,43.0000000001,0.9296874999993286,0.6397849462364088,0.7579617834391619,0.6806722689084034,0.8269230769218195,0.7670059151010244,0.9296874999993286,0.6397849462364088,0.7579617834391619,0.6806722689072594,0.8269230769218195,0.7670059151007956,[0.21848739 0.78151261],[ 52 186],0.9296874999993286,0.6397849462364088,0.7579617834391619,0.6806722689084034,0.8269230769218195,0.7670059151010244
RF,Standard,ANOVA,40,,175.0000000001,32.0000000001,11.0000000001,20.0000000001,0.84541062801899,0.9408602150532894,0.8905852417298824,0.8193277310932772,0.38461538461582834,0.7761598401022536,0.84541062801899,0.9408602150532894,0.8905852417298824,0.8193277310919004,0.38461538461582834,0.7761598401019781,[0.21848739 0.78151261],[ 52 186],0.84541062801899,0.9408602150532894,0.8905852417298824,0.8193277310932772,0.38461538461582834,0.7761598401022536
RF,Standard,ANOVA,40,,173.0000000001,33.0000000001,13.0000000001,19.0000000001,0.8398058252423886,0.930107526881258,0.8826530612240994,0.8067226890764705,0.36538461538513306,0.76493474356187,0.8398058252423886,0.930107526881258,0.8826530612240994,0.8067226890751148,0.36538461538513306,0.7649347435615989,[0.21848739 0.78151261],[ 52 186],0.8398058252423886,0.930107526881258,0.8826530612240994,0.8067226890764705,0.36538461538513306,0.76493474356187
RF,Standard,ANOVA,20,SVMSMOTE,147.0000000001,23.0000000001,39.0000000001,29.0000000001,0.8647058823525121,0.7903225806448492,0.8258426966288474,0.739495798320168,0.5576923076920858,0.7556118531276925,0.8647058823525121,0.7903225806448492,0.8258426966288474,0.7394957983189253,0.5576923076920858,0.755611853127444,[0.21848739 0.78151261],[ 52 186],0.864705882352512,0.7903225806448492,0.8258426966288474,0.739495798320168,0.5576923076920858,0.7556118531276924
RF,MaxAbs,,20,SVMSMOTE,160.0000000001,23.0000000001,26.0000000001,29.0000000001,0.8743169398903013,0.8602150537630536,0.8672086720863229,0.7941176470596638,0.5576923076920858,0.7907101240982854,0.8743169398903013,0.8602150537630536,0.8672086720863229,0.7941176470583293,0.5576923076920858,0.7907101240980187,[0.21848739 0.78151261],[ 52 186],0.8743169398903013,0.8602150537630536,0.8672086720863229,0.7941176470596638,0.5576923076920858,0.7907101240982854
RF,MaxAbs,,80,SVMSMOTE,157.0000000001,24.0000000001,29.0000000001,28.0000000001,0.8674033149167212,0.8440860215050064,0.8555858310622828,0.7773109243705881,0.5384615384613906,0.7765695260631978,0.8674033149167212,0.8440860215050064,0.8555858310622828,0.7773109243692818,0.5384615384613906,0.7765695260629366,[0.21848739 0.78151261],[ 52 186],0.8674033149167212,0.8440860215050064,0.8555858310622828,0.7773109243705881,0.5384615384613906,0.7765695260631978
RF,MaxAbs,,60,SVMSMOTE,160.0000000001,24.0000000001,26.0000000001,28.0000000001,0.8695652173909026,0.8602150537630536,0.8648648648644705,0.7899159663873948,0.5384615384613906,0.7846045281734424,0.8695652173909026,0.8602150537630536,0.8648648648644705,0.7899159663860674,0.5384615384613906,0.7846045281731768,[0.21848739 0.78151261],[ 52 186],0.8695652173909025,0.8602150537630536,0.8648648648644706,0.7899159663873948,0.5384615384613906,0.7846045281734424
