Model,Scaler,FS Tech,FS Ratio,OV Tech,TP,FP,FN,TN,Macro Precision,Macro Recall,Macro F1,Macro Accuracy,Macro Specificity,Macro Average,Micro Precision,Micro Recall,Micro F1,Micro Accuracy,Micro Specificity,Micro Average,Weights,Samples,Weighted Precision,Weighted Recall,Weighted F1,Weighted Accuracy,Weighted Specificity,Weighted Average
KNN,Normalizer,PCA,70,SVMSMOTE,130.0000000001,28.0000000001,46.0000000001,20.0000000001,0.8227848101261738,0.7386363636360925,0.7784431137721217,0.6696428571437499,0.4166666666670139,0.6852347622690302,0.8227848101261738,0.7386363636360925,0.7784431137721217,0.6696428571425542,0.4166666666670139,0.6852347622687912,[0.21428571 0.78571429],[ 48 176],0.8227848101261738,0.7386363636360925,0.7784431137721217,0.6696428571437499,0.4166666666670139,0.6852347622690302
ETs,MinMax,PCA,50,,169.0000000001,32.0000000001,7.0000000001,16.0000000001,0.8407960199001585,0.9602272727267498,0.8965517241375104,0.8258928571437499,0.3333333333340277,0.7713602414484393,0.8407960199001585,0.9602272727267498,0.8965517241375104,0.8258928571422752,0.3333333333340277,0.7713602414481443,[0.21428571 0.78571429],[ 48 176],0.8407960199001585,0.9602272727267498,0.8965517241375104,0.8258928571437499,0.3333333333340277,0.7713602414484393
DT,Normalizer,MI,30,ADASYN,132.0000000001,25.0000000001,44.0000000001,23.0000000001,0.840764331209757,0.7499999999997159,0.7927927927924411,0.6919642857151784,0.47916666666675345,0.7109376152767692,0.840764331209757,0.7499999999997159,0.7927927927924411,0.691964285713943,0.47916666666675345,0.7109376152765221,[0.21428571 0.78571429],[ 48 176],0.8407643312097569,0.7499999999997159,0.7927927927924411,0.6919642857151784,0.47916666666675345,0.7109376152767692
AB,,ANOVA,90,SVMSMOTE,148.0000000001,24.0000000001,28.0000000001,24.0000000001,0.8604651162786506,0.8409090909087036,0.8505747126432752,0.7678571428580356,0.5,0.7639612125377331,0.8604651162786506,0.8409090909087036,0.8505747126432752,0.7678571428566646,0.5,0.7639612125374589,[0.21428571 0.78571429],[ 48 176],0.8604651162786505,0.8409090909087036,0.8505747126432751,0.7678571428580356,0.5,0.763961212537733
MLP,MinMax,PCA,50,,172.0000000001,33.0000000001,4.0000000001,15.0000000001,0.8390243902435717,0.977272727272185,0.9028871391071885,0.8348214285723213,0.3125000000007812,0.7733011370392096,0.8390243902435717,0.977272727272185,0.9028871391071885,0.8348214285708307,0.3125000000007812,0.7733011370389115,[0.21428571 0.78571429],[ 48 176],0.8390243902435717,0.9772727272721848,0.9028871391071885,0.8348214285723213,0.3125000000007812,0.7733011370392096
ETs,Robust,PCA,60,SVMSMOTE,164.0000000001,28.0000000001,12.0000000001,20.0000000001,0.8541666666662978,0.9318181818176912,0.8913043478256617,0.8214285714294641,0.4166666666670139,0.7830768868812257,0.8541666666662978,0.9318181818176912,0.8913043478256617,0.8214285714279975,0.4166666666670139,0.7830768868809324,[0.21428571 0.78571429],[ 48 176],0.8541666666662978,0.9318181818176912,0.8913043478256617,0.8214285714294641,0.4166666666670139,0.7830768868812257
DT,,,80,SMOTE,145.0000000001,26.0000000001,31.0000000001,22.0000000001,0.8479532163738621,0.8238636363632684,0.8357348703166161,0.745535714286607,0.45833333333350695,0.7422841541347721,0.8479532163738621,0.8238636363632684,0.8357348703166161,0.7455357142852759,0.45833333333350695,0.742284154134506,[0.21428571 0.78571429],[ 48 176],0.8479532163738621,0.8238636363632684,0.8357348703166161,0.745535714286607,0.4583333333335069,0.742284154134772
ETs,QT,MI,30,ADASYN,141.0000000001,19.0000000001,35.0000000001,29.0000000001,0.8812499999995235,0.8011363636360215,0.8392857142853104,0.7589285714294641,0.6041666666662326,0.7769534632033104,0.8812499999995235,0.8011363636360215,0.8392857142853104,0.7589285714281091,0.6041666666662326,0.7769534632030395,[0.21428571 0.78571429],[ 48 176],0.8812499999995235,0.8011363636360215,0.8392857142853104,0.7589285714294641,0.6041666666662326,0.7769534632033104
MLP,Normalizer,MI,10,,176.0000000001,48.0000000001,1e-10,1e-10,0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857151784,2.083333333324653e-12,0.6902857142860689,0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857137756,2.083333333324653e-12,0.6902857142857883,[0.21428571 0.78571429],[ 48 176],0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857151783,2.083333333324653e-12,0.6902857142860689
SGD,MaxAbs,RFE,60,,176.0000000001,45.0000000001,1e-10,3.0000000001,0.7963800904974694,0.9999999999994319,0.8866498740550262,0.7991071428580356,0.06250000000182292,0.7089274214823573,0.7963800904974694,0.9999999999994319,0.8866498740550262,0.7991071428566088,0.06250000000182292,0.7089274214820718,[0.21428571 0.78571429],[ 48 176],0.7963800904974694,0.9999999999994319,0.8866498740550262,0.7991071428580356,0.06250000000182292,0.7089274214823573
