Model,Scaler,TP,FP,FN,TN,Macro Precision,Macro Recall,Macro F1,Macro Accuracy,Macro Specificity,Macro Average,Micro Precision,Micro Recall,Micro F1,Micro Accuracy,Micro Specificity,Micro Average,Weights,Samples,Weighted Precision,Weighted Recall,Weighted F1,Weighted Accuracy,Weighted Specificity,Weighted Average
RF,MaxAbs,178.0000000001,33.0000000001,8.0000000001,19.0000000001,0.8436018957342715,0.9569892473113366,0.8967254408056455,0.8277310924378151,0.36538461538513306,0.7780864583348404,0.8436018957342715,0.9569892473113366,0.8967254408056455,0.8277310924364241,0.36538461538513306,0.7780864583345621,[0.21848739 0.78151261],[ 52 186],0.8436018957342715,0.9569892473113366,0.8967254408056455,0.8277310924378151,0.36538461538513306,0.7780864583348404
RF,QT,174.0000000001,27.0000000001,12.0000000001,25.0000000001,0.865671641790681,0.9354838709672737,0.8992248062011378,0.8361344537823528,0.4807692307693047,0.80345680070215,0.865671641790681,0.9354838709672737,0.8992248062011378,0.8361344537809478,0.4807692307693047,0.803456800701869,[0.21848739 0.78151261],[ 52 186],0.865671641790681,0.9354838709672737,0.8992248062011378,0.8361344537823528,0.4807692307693047,0.80345680070215
AB,Normalizer,182.0000000001,27.0000000001,4.0000000001,25.0000000001,0.8708133971288318,0.9784946236553995,0.9215189873413452,0.8697478991605041,0.4807692307693047,0.8242688276110771,0.8708133971288318,0.9784946236553995,0.9215189873413452,0.8697478991590425,0.4807692307693047,0.8242688276107847,[0.21848739 0.78151261],[ 52 186],0.8708133971288318,0.9784946236553995,0.9215189873413452,0.8697478991605041,0.4807692307693047,0.8242688276110771
AB,Standard,174.0000000001,21.0000000001,12.0000000001,31.0000000001,0.89230769230729,0.9354838709672737,0.9133858267712196,0.8613445378159663,0.5961538461534763,0.8397351548030454,0.89230769230729,0.9354838709672737,0.9133858267712196,0.8613445378145188,0.5961538461534763,0.8397351548027558,[0.21848739 0.78151261],[ 52 186],0.8923076923072899,0.9354838709672737,0.9133858267712196,0.8613445378159663,0.5961538461534763,0.8397351548030452
AB,MinMax,174.0000000001,36.0000000001,12.0000000001,16.0000000001,0.8285714285711157,0.9354838709672737,0.8787878787874962,0.7983193277319327,0.3076923076930473,0.7497709627501731,0.8285714285711157,0.9354838709672737,0.8787878787874962,0.7983193277305911,0.3076923076930473,0.7497709627499048,[0.21848739 0.78151261],[ 52 186],0.8285714285711157,0.9354838709672737,0.8787878787874962,0.7983193277319327,0.3076923076930473,0.7497709627501731
AB,Robust,171.0000000001,31.0000000001,15.0000000001,21.0000000001,0.8465346534650035,0.9193548387092265,0.8814432989686789,0.8067226890764705,0.40384615384652367,0.7715803268131806,0.8465346534650035,0.9193548387092265,0.8814432989686789,0.8067226890751148,0.40384615384652367,0.7715803268129096,[0.21848739 0.78151261],[ 52 186],0.8465346534650035,0.9193548387092265,0.8814432989686789,0.8067226890764705,0.40384615384652367,0.7715803268131806
AB,MaxAbs,175.0000000001,27.0000000001,11.0000000001,25.0000000001,0.8663366336630036,0.9408602150532894,0.9020618556696887,0.8403361344546217,0.4807692307693047,0.8060728139219817,0.8663366336630036,0.9408602150532894,0.9020618556696887,0.8403361344532095,0.4807692307693047,0.8060728139216993,[0.21848739 0.78151261],[ 52 186],0.8663366336630036,0.9408602150532894,0.9020618556696887,0.8403361344546217,0.4807692307693047,0.8060728139219817
AB,QT,176.0000000001,26.0000000001,10.0000000001,26.0000000001,0.8712871287125037,0.9462365591393052,0.907216494844941,0.8487394957991595,0.5,0.8146959356991819,0.8712871287125037,0.9462365591393052,0.907216494844941,0.8487394957977333,0.5,0.8146959356988965,[0.21848739 0.78151261],[ 52 186],0.8712871287125037,0.9462365591393052,0.907216494844941,0.8487394957991595,0.5,0.8146959356991819
KNN,Normalizer,169.0000000001,26.0000000001,17.0000000001,26.0000000001,0.8666666666662907,0.9086021505371951,0.887139107611142,0.8193277310932772,0.5,0.7963471311815811,0.8666666666662907,0.9086021505371951,0.887139107611142,0.8193277310919004,0.5,0.7963471311813056,[0.21848739 0.78151261],[ 52 186],0.8666666666662907,0.9086021505371951,0.887139107611142,0.8193277310932772,0.5,0.7963471311815811
KNN,Standard,171.0000000001,34.0000000001,15.0000000001,18.0000000001,0.8341463414630886,0.9193548387092265,0.8746803069049875,0.7941176470596638,0.34615384615443784,0.7536905960582808,0.8341463414630886,0.9193548387092265,0.8746803069049875,0.7941176470583293,0.34615384615443784,0.753690596058014,[0.21848739 0.78151261],[ 52 186],0.8341463414630886,0.9193548387092265,0.8746803069049875,0.7941176470596638,0.34615384615443784,0.7536905960582808
