Model,Scaler,FS Tech,FS Ratio,TP,FP,FN,TN,Macro Precision,Macro Recall,Macro F1,Macro Accuracy,Macro Specificity,Macro Average,Micro Precision,Micro Recall,Micro F1,Micro Accuracy,Micro Specificity,Micro Average,Weights,Samples,Weighted Precision,Weighted Recall,Weighted F1,Weighted Accuracy,Weighted Specificity,Weighted Average
RF,Standard,,10,176.0000000001,34.0000000001,10.0000000001,18.0000000001,0.8380952380949162,0.9462365591393052,0.8888888888884962,0.8151260504210083,0.34615384615443784,0.7669001165396326,0.8380952380949162,0.9462365591393052,0.8888888888884962,0.8151260504196385,0.34615384615443784,0.7669001165393587,[0.21848739 0.78151261],[ 52 186],0.838095238094916,0.9462365591393052,0.888888888888496,0.8151260504210083,0.34615384615443784,0.7669001165396326
RF,Standard,,100,173.0000000001,39.0000000001,13.0000000001,13.0000000001,0.8160377358487585,0.930107526881258,0.8693467336679704,0.781512605042857,0.2500000000009615,0.729400920288361,0.8160377358487585,0.930107526881258,0.8693467336679704,0.7815126050415437,0.2500000000009615,0.7294009202880984,[0.21848739 0.78151261],[ 52 186],0.8160377358487585,0.930107526881258,0.8693467336679704,0.781512605042857,0.2500000000009615,0.729400920288361
RF,Standard,,80,172.0000000001,37.0000000001,14.0000000001,15.0000000001,0.8229665071767245,0.9247311827952422,0.8708860759489915,0.7857142857151259,0.28846153846235206,0.7385519180196872,0.8229665071767245,0.9247311827952422,0.8708860759489915,0.7857142857138055,0.28846153846235206,0.7385519180194231,[0.21848739 0.78151261],[ 52 186],0.8229665071767245,0.9247311827952422,0.8708860759489915,0.7857142857151259,0.28846153846235206,0.7385519180196872
RF,Standard,,50,168.0000000001,37.0000000001,18.0000000001,15.0000000001,0.8195121951216395,0.9032258064511793,0.8593350383628038,0.7689075630260503,0.28846153846235206,0.7278884282848049,0.8195121951216395,0.9032258064511793,0.8593350383628038,0.7689075630247582,0.28846153846235206,0.7278884282845466,[0.21848739 0.78151261],[ 52 186],0.8195121951216395,0.9032258064511793,0.8593350383628038,0.7689075630260503,0.28846153846235206,0.7278884282848049
RF,Standard,,70,171.0000000001,37.0000000001,15.0000000001,15.0000000001,0.8221153846150749,0.9193548387092265,0.8680203045681544,0.781512605042857,0.28846153846235206,0.7358929342795328,0.8221153846150749,0.9193548387092265,0.8680203045681544,0.7815126050415437,0.28846153846235206,0.7358929342792703,[0.21848739 0.78151261],[ 52 186],0.8221153846150749,0.9193548387092265,0.8680203045681544,0.781512605042857,0.28846153846235206,0.7358929342795328
RF,Standard,,20,181.0000000001,30.0000000001,5.0000000001,22.0000000001,0.857819905212931,0.9731182795693838,0.9118387909315749,0.8529411764714284,0.42307692307721895,0.8037590150525075,0.857819905212931,0.9731182795693838,0.9118387909315749,0.8529411764699951,0.42307692307721895,0.8037590150522208,[0.21848739 0.78151261],[ 52 186],0.857819905212931,0.9731182795693838,0.9118387909315749,0.8529411764714284,0.423076923077219,0.8037590150525075
RF,Standard,,40,167.0000000001,34.0000000001,19.0000000001,18.0000000001,0.8308457711439494,0.8978494623651636,0.8630490956068599,0.7773109243705881,0.34615384615443784,0.7430418199281997,0.8308457711439494,0.8978494623651636,0.8630490956068599,0.7773109243692818,0.34615384615443784,0.7430418199279385,[0.21848739 0.78151261],[ 52 186],0.8308457711439494,0.8978494623651636,0.8630490956068599,0.7773109243705881,0.34615384615443784,0.7430418199281997
RF,Standard,,30,169.0000000001,34.0000000001,17.0000000001,18.0000000001,0.8325123152706084,0.9086021505371951,0.8688946015420371,0.7857142857151259,0.34615384615443784,0.7483754398438809,0.8325123152706084,0.9086021505371951,0.8688946015420371,0.7857142857138055,0.34615384615443784,0.7483754398436168,[0.21848739 0.78151261],[ 52 186],0.8325123152706084,0.9086021505371951,0.8688946015420371,0.7857142857151259,0.34615384615443784,0.7483754398438809
RF,Standard,,60,171.0000000001,36.0000000001,15.0000000001,16.0000000001,0.8260869565214242,0.9193548387092265,0.8702290076332111,0.7857142857151259,0.3076923076930473,0.7418154792544069,0.8260869565214242,0.9193548387092265,0.8702290076332111,0.7857142857138055,0.3076923076930473,0.7418154792541429,[0.21848739 0.78151261],[ 52 186],0.8260869565214242,0.9193548387092265,0.8702290076332111,0.7857142857151259,0.3076923076930473,0.7418154792544069
RF,Standard,MI,90,170.0000000001,39.0000000001,16.0000000001,13.0000000001,0.813397129186303,0.9139784946232108,0.8607594936705208,0.7689075630260503,0.2500000000009615,0.7214085361014092,0.813397129186303,0.9139784946232108,0.8607594936705208,0.7689075630247582,0.2500000000009615,0.7214085361011509,[0.21848739 0.78151261],[ 52 186],0.813397129186303,0.9139784946232108,0.8607594936705208,0.7689075630260503,0.2500000000009615,0.7214085361014092
