Model,Scaler,FS Tech,FS Ratio,OV Tech,TP,FP,FN,TN,Macro Precision,Macro Recall,Macro F1,Macro Accuracy,Macro Specificity,Macro Average,Micro Precision,Micro Recall,Micro F1,Micro Accuracy,Micro Specificity,Micro Average,Weights,Samples,Weighted Precision,Weighted Recall,Weighted F1,Weighted Accuracy,Weighted Specificity,Weighted Average
RF,QT,ANOVA,90,ADASYN,137.0000000001,32.0000000001,39.0000000001,16.0000000001,0.8106508875735969,0.7784090909087745,0.7942028985503836,0.683035714286607,0.3333333333340277,0.6799263849306779,0.8106508875735969,0.7784090909087745,0.7942028985503836,0.6830357142853875,0.3333333333340277,0.679926384930434,[0.21428571 0.78571429],[ 48 176],0.8106508875735968,0.7784090909087744,0.7942028985503833,0.683035714286607,0.3333333333340277,0.6799263849306778
AB,Robust,ANOVA,90,ADASYN,129.0000000001,20.0000000001,47.0000000001,28.0000000001,0.865771812080046,0.7329545454542807,0.7938461538457923,0.7008928571437499,0.5833333333329861,0.735359740371371,0.865771812080046,0.7329545454542807,0.7938461538457923,0.7008928571424985,0.5833333333329861,0.7353597403711207,[0.21428571 0.78571429],[ 48 176],0.865771812080046,0.7329545454542807,0.7938461538457923,0.7008928571437499,0.5833333333329861,0.735359740371371
RF,Robust,ANOVA,90,ADASYN,137.0000000001,30.0000000001,39.0000000001,18.0000000001,0.8203592814367421,0.7784090909087745,0.7988338192416341,0.6919642857151784,0.3750000000005208,0.6929132954605699,0.8203592814367421,0.7784090909087745,0.7988338192416341,0.691964285713943,0.3750000000005208,0.6929132954603229,[0.21428571 0.78571429],[ 48 176],0.8203592814367421,0.7784090909087744,0.7988338192416341,0.6919642857151784,0.3750000000005208,0.6929132954605699
AB,Robust,ANOVA,90,ADASYN,139.0000000001,31.0000000001,37.0000000001,17.0000000001,0.8176470588231558,0.789772727272398,0.8034682080921348,0.6964285714294641,0.3541666666672743,0.6922966464568854,0.8176470588231558,0.789772727272398,0.8034682080921348,0.6964285714282207,0.3541666666672743,0.6922966464566367,[0.21428571 0.78571429],[ 48 176],0.8176470588231557,0.7897727272723979,0.8034682080921346,0.6964285714294641,0.35416666666727425,0.6922966464568854
RF,QT,ANOVA,90,ADASYN,145.0000000001,35.0000000001,31.0000000001,13.0000000001,0.8055555555552161,0.8238636363632684,0.8146067415726802,0.7053571428580356,0.27083333333428816,0.6840432819366977,0.8055555555552161,0.8238636363632684,0.8146067415726802,0.7053571428567762,0.27083333333428816,0.6840432819364458,[0.21428571 0.78571429],[ 48 176],0.8055555555552161,0.8238636363632684,0.8146067415726802,0.7053571428580356,0.27083333333428816,0.6840432819366977
AB,Robust,ANOVA,90,BorderlineSMOTE,118.0000000001,18.0000000001,58.0000000001,30.0000000001,0.8676470588229888,0.6704545454543518,0.7564102564099277,0.6607142857151785,0.6249999999994792,0.7160452292803852,0.8676470588229888,0.6704545454543518,0.7564102564099277,0.6607142857139987,0.6249999999994792,0.7160452292801491,[0.21428571 0.78571429],[ 48 176],0.8676470588229886,0.6704545454543518,0.7564102564099277,0.6607142857151785,0.6249999999994792,0.7160452292803852
AB,QT,ANOVA,90,,168.0000000001,36.0000000001,8.0000000001,12.0000000001,0.8235294117643888,0.9545454545449381,0.8842105263153851,0.8035714285723213,0.25000000000104167,0.743171364239615,0.8235294117643888,0.9545454545449381,0.8842105263153851,0.8035714285708866,0.25000000000104167,0.7431713642393281,[0.21428571 0.78571429],[ 48 176],0.8235294117643888,0.9545454545449381,0.8842105263153851,0.8035714285723213,0.25000000000104167,0.743171364239615
AB,QT,ANOVA,90,BorderlineSMOTE,119.0000000001,22.0000000001,57.0000000001,26.0000000001,0.8439716312051858,0.6761363636361635,0.7507886435328066,0.6473214285723214,0.5416666666664931,0.691976946722594,0.8439716312051858,0.6761363636361635,0.7507886435328066,0.6473214285711655,0.5416666666664931,0.6919769467223629,[0.21428571 0.78571429],[ 48 176],0.8439716312051858,0.6761363636361635,0.7507886435328066,0.6473214285723214,0.5416666666664931,0.691976946722594
AB,Robust,ANOVA,90,BorderlineSMOTE,100.0000000001,21.0000000001,76.0000000001,27.0000000001,0.826446280991196,0.5681818181817407,0.67340067340044,0.5669642857151785,0.5624999999997395,0.639498611657659,0.826446280991196,0.5681818181817407,0.67340067340044,0.5669642857141661,0.5624999999997395,0.6394986116574565,[0.21428571 0.78571429],[ 48 176],0.826446280991196,0.5681818181817407,0.67340067340044,0.5669642857151785,0.5624999999997395,0.639498611657659
AB,Robust,ANOVA,90,BorderlineSMOTE,147.0000000001,19.0000000001,29.0000000001,29.0000000001,0.8855421686742343,0.8352272727268918,0.859649122806597,0.7857142857151784,0.6041666666662326,0.7940599033178268,0.8855421686742343,0.8352272727268918,0.859649122806597,0.7857142857137756,0.6041666666662326,0.7940599033175463,[0.21428571 0.78571429],[ 48 176],0.8855421686742343,0.8352272727268918,0.859649122806597,0.7857142857151783,0.6041666666662326,0.7940599033178268
AB,Robust,ANOVA,90,ADASYN,115.0000000001,16.0000000001,61.0000000001,32.0000000001,0.8778625954192705,0.6534090909089165,0.7491856677521183,0.6562500000008928,0.6666666666659722,0.7206748041494342,0.8778625954192705,0.6534090909089165,0.7491856677521183,0.656249999999721,0.6666666666659722,0.7206748041491997,[0.21428571 0.78571429],[ 48 176],0.8778625954192704,0.6534090909089165,0.7491856677521183,0.6562500000008928,0.6666666666659722,0.7206748041494342
AB,Robust,ANOVA,90,ADASYN,109.0000000001,21.0000000001,67.0000000001,27.0000000001,0.8384615384610178,0.6193181818180462,0.7124183006533172,0.60714285714375,0.5624999999997395,0.6679681756151743,0.8384615384610178,0.6193181818180462,0.7124183006533172,0.6071428571426658,0.5624999999997395,0.6679681756149574,[0.21428571 0.78571429],[ 48 176],0.8384615384610178,0.6193181818180462,0.7124183006533172,0.60714285714375,0.5624999999997395,0.6679681756151743
AB,Robust,ANOVA,90,ADASYN,130.0000000001,28.0000000001,46.0000000001,20.0000000001,0.8227848101261738,0.7386363636360925,0.7784431137721217,0.6696428571437499,0.4166666666670139,0.6852347622690302,0.8227848101261738,0.7386363636360925,0.7784431137721217,0.6696428571425542,0.4166666666670139,0.6852347622687912,[0.21428571 0.78571429],[ 48 176],0.8227848101261738,0.7386363636360925,0.7784431137721217,0.6696428571437499,0.4166666666670139,0.6852347622690302
AB,Robust,ANOVA,90,ADASYN,111.0000000001,21.0000000001,65.0000000001,27.0000000001,0.8409090909085744,0.6306818181816697,0.7207792207789341,0.6160714285723214,0.5624999999997395,0.6741883116882479,0.8409090909085744,0.6306818181816697,0.7207792207789341,0.6160714285712213,0.5624999999997395,0.6741883116880277,[0.21428571 0.78571429],[ 48 176],0.8409090909085744,0.6306818181816697,0.7207792207789341,0.6160714285723214,0.5624999999997395,0.6741883116882479
AB,Robust,ANOVA,90,ADASYN,130.0000000001,14.0000000001,46.0000000001,34.0000000001,0.9027777777772185,0.7386363636360925,0.8124999999996095,0.7321428571437499,0.7083333333324653,0.7788780663778272,0.9027777777772185,0.7386363636360925,0.8124999999996095,0.7321428571424426,0.7083333333324653,0.7788780663775657,[0.21428571 0.78571429],[ 48 176],0.9027777777772183,0.7386363636360925,0.8124999999996094,0.7321428571437499,0.7083333333324652,0.7788780663778272
AB,Robust,ANOVA,90,ADASYN,128.0000000001,30.0000000001,48.0000000001,18.0000000001,0.8101265822780885,0.727272727272469,0.7664670658679444,0.651785714286607,0.3750000000005208,0.6661304179411259,0.8101265822780885,0.727272727272469,0.7664670658679444,0.6517857142854433,0.3750000000005208,0.6661304179408932,[0.21428571 0.78571429],[ 48 176],0.8101265822780885,0.727272727272469,0.7664670658679444,0.651785714286607,0.3750000000005208,0.6661304179411259
AB,Robust,ANOVA,90,,168.0000000001,40.0000000001,8.0000000001,8.0000000001,0.8076923076920118,0.9545454545449381,0.8749999999996095,0.7857142857151784,0.16666666666805555,0.7179237429239588,0.8076923076920118,0.9545454545449381,0.8749999999996095,0.7857142857137756,0.16666666666805555,0.7179237429236781,[0.21428571 0.78571429],[ 48 176],0.8076923076920117,0.9545454545449381,0.8749999999996094,0.7857142857151783,0.16666666666805555,0.7179237429239586
AB,Robust,ANOVA,90,,172.0000000001,42.0000000001,4.0000000001,6.0000000001,0.8037383177567256,0.977272727272185,0.8820512820508902,0.7946428571437499,0.1250000000015625,0.7165410368450226,0.8037383177567256,0.977272727272185,0.8820512820508902,0.7946428571423311,0.1250000000015625,0.7165410368447388,[0.21428571 0.78571429],[ 48 176],0.8037383177567254,0.9772727272721848,0.8820512820508901,0.7946428571437499,0.1250000000015625,0.7165410368450226
AB,Robust,ANOVA,90,,169.0000000001,39.0000000001,7.0000000001,9.0000000001,0.8124999999996996,0.9602272727267498,0.8802083333329374,0.7946428571437499,0.18750000000130207,0.7270156926408877,0.8124999999996996,0.9602272727267498,0.8802083333329374,0.7946428571423311,0.18750000000130207,0.727015692640604,[0.21428571 0.78571429],[ 48 176],0.8124999999996996,0.9602272727267498,0.8802083333329374,0.7946428571437499,0.18750000000130207,0.7270156926408877
AB,Robust,ANOVA,90,,170.0000000001,34.0000000001,6.0000000001,14.0000000001,0.8333333333330066,0.9659090909085616,0.8947368421048477,0.8214285714294641,0.2916666666675347,0.7614149008886829,0.8333333333330066,0.9659090909085616,0.8947368421048477,0.8214285714279975,0.2916666666675347,0.7614149008883896,[0.21428571 0.78571429],[ 48 176],0.8333333333330066,0.9659090909085616,0.8947368421048477,0.8214285714294641,0.2916666666675347,0.7614149008886829
AB,Robust,ANOVA,90,,173.0000000001,42.0000000001,3.0000000001,6.0000000001,0.8046511627904143,0.9829545454539967,0.8849104859331102,0.7991071428580356,0.1250000000015625,0.7193246674074238,0.8046511627904143,0.9829545454539967,0.8849104859331102,0.7991071428566088,0.1250000000015625,0.7193246674071384,[0.21428571 0.78571429],[ 48 176],0.8046511627904143,0.9829545454539967,0.8849104859331102,0.7991071428580356,0.1250000000015625,0.7193246674074238
AB,Robust,ANOVA,90,,170.0000000001,37.0000000001,6.0000000001,11.0000000001,0.8212560386470327,0.9659090909085616,0.8877284595296213,0.808035714286607,0.22916666666779512,0.7424191940079234,0.8212560386470327,0.9659090909085616,0.8877284595296213,0.8080357142851643,0.22916666666779512,0.7424191940076349,[0.21428571 0.78571429],[ 48 176],0.8212560386470327,0.9659090909085616,0.8877284595296213,0.808035714286607,0.2291666666677951,0.7424191940079234
AB,Robust,ANOVA,90,,170.0000000001,35.0000000001,6.0000000001,13.0000000001,0.8292682926826056,0.9659090909085616,0.8923884514431577,0.8169642857151784,0.27083333333428816,0.7550726908167582,0.8292682926826056,0.9659090909085616,0.8923884514431577,0.8169642857137198,0.27083333333428816,0.7550726908164666,[0.21428571 0.78571429],[ 48 176],0.8292682926826056,0.9659090909085616,0.8923884514431577,0.8169642857151783,0.27083333333428816,0.7550726908167582
AB,Robust,ANOVA,90,,171.0000000001,35.0000000001,5.0000000001,13.0000000001,0.8300970873783203,0.9715909090903733,0.8952879581147695,0.8214285714294641,0.27083333333428816,0.7578475718694431,0.8300970873783203,0.9715909090903733,0.8952879581147695,0.8214285714279975,0.27083333333428816,0.7578475718691497,[0.21428571 0.78571429],[ 48 176],0.8300970873783203,0.9715909090903732,0.8952879581147692,0.8214285714294641,0.27083333333428816,0.7578475718694431
SGD,Robust,MI,50,,176.0000000001,48.0000000001,1e-10,1e-10,0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857151784,2.083333333324653e-12,0.6902857142860689,0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857137756,2.083333333324653e-12,0.6902857142857883,[0.21428571 0.78571429],[ 48 176],0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857151783,2.083333333324653e-12,0.6902857142860689
SGD,Robust,MI,30,,176.0000000001,45.0000000001,1e-10,3.0000000001,0.7963800904974694,0.9999999999994319,0.8866498740550262,0.7991071428580356,0.06250000000182292,0.7089274214823573,0.7963800904974694,0.9999999999994319,0.8866498740550262,0.7991071428566088,0.06250000000182292,0.7089274214820718,[0.21428571 0.78571429],[ 48 176],0.7963800904974694,0.9999999999994319,0.8866498740550262,0.7991071428580356,0.06250000000182292,0.7089274214823573
SGD,Robust,MI,30,,176.0000000001,48.0000000001,1e-10,1e-10,0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857151784,2.083333333324653e-12,0.6902857142860689,0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857137756,2.083333333324653e-12,0.6902857142857883,[0.21428571 0.78571429],[ 48 176],0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857151783,2.083333333324653e-12,0.6902857142860689
AB,Robust,MI,30,,169.0000000001,37.0000000001,7.0000000001,11.0000000001,0.8203883495142521,0.9602272727267498,0.8848167539262987,0.8035714285723213,0.22916666666779512,0.7396340942814834,0.8203883495142521,0.9602272727267498,0.8848167539262987,0.8035714285708866,0.22916666666779512,0.7396340942811964,[0.21428571 0.78571429],[ 48 176],0.820388349514252,0.9602272727267498,0.8848167539262985,0.8035714285723213,0.2291666666677951,0.7396340942814834
SGD,Robust,MI,30,,175.0000000001,48.0000000001,1.0000000001,1e-10,0.7847533632284442,0.9943181818176202,0.8771929824557624,0.7812500000008927,2.083333333324653e-12,0.6875029055009605,0.7847533632284442,0.9943181818176202,0.8771929824557624,0.7812499999994978,2.083333333324653e-12,0.6875029055006816,[0.21428571 0.78571429],[ 48 176],0.7847533632284442,0.9943181818176201,0.8771929824557623,0.7812500000008927,2.083333333324653e-12,0.6875029055009605
SGD,Robust,MI,30,,132.0000000001,21.0000000001,44.0000000001,27.0000000001,0.8627450980387416,0.7499999999997159,0.8024316109418815,0.7098214285723213,0.5624999999997395,0.73749962751048,0.8627450980387416,0.7499999999997159,0.8024316109418815,0.7098214285710539,0.5624999999997395,0.7374996275102266,[0.21428571 0.78571429],[ 48 176],0.8627450980387416,0.7499999999997159,0.8024316109418815,0.7098214285723213,0.5624999999997395,0.73749962751048
SGD,Robust,MI,30,,176.0000000001,48.0000000001,1e-10,1e-10,0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857151784,2.083333333324653e-12,0.6902857142860689,0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857137756,2.083333333324653e-12,0.6902857142857883,[0.21428571 0.78571429],[ 48 176],0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857151783,2.083333333324653e-12,0.6902857142860689
SGD,MaxAbs,MI,30,,176.0000000001,48.0000000001,1e-10,1e-10,0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857151784,2.083333333324653e-12,0.6902857142860689,0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857137756,2.083333333324653e-12,0.6902857142857883,[0.21428571 0.78571429],[ 48 176],0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857151783,2.083333333324653e-12,0.6902857142860689
SGD,QT,ANOVA,30,,176.0000000001,48.0000000001,1e-10,1e-10,0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857151784,2.083333333324653e-12,0.6902857142860689,0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857137756,2.083333333324653e-12,0.6902857142857883,[0.21428571 0.78571429],[ 48 176],0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857151783,2.083333333324653e-12,0.6902857142860689
ETs,MaxAbs,MI,50,,176.0000000001,48.0000000001,1e-10,1e-10,0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857151784,2.083333333324653e-12,0.6902857142860689,0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857137756,2.083333333324653e-12,0.6902857142857883,[0.21428571 0.78571429],[ 48 176],0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857151783,2.083333333324653e-12,0.6902857142860689
ETs,MaxAbs,ANOVA,90,,176.0000000001,48.0000000001,1e-10,1e-10,0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857151784,2.083333333324653e-12,0.6902857142860689,0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857137756,2.083333333324653e-12,0.6902857142857883,[0.21428571 0.78571429],[ 48 176],0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857151783,2.083333333324653e-12,0.6902857142860689
AB,MaxAbs,ANOVA,90,,176.0000000001,48.0000000001,1e-10,1e-10,0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857151784,2.083333333324653e-12,0.6902857142860689,0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857137756,2.083333333324653e-12,0.6902857142857883,[0.21428571 0.78571429],[ 48 176],0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857151783,2.083333333324653e-12,0.6902857142860689
ETs,MaxAbs,ANOVA,90,,176.0000000001,48.0000000001,1e-10,1e-10,0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857151784,2.083333333324653e-12,0.6902857142860689,0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857137756,2.083333333324653e-12,0.6902857142857883,[0.21428571 0.78571429],[ 48 176],0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857151783,2.083333333324653e-12,0.6902857142860689
ETs,Robust,ANOVA,90,,153.0000000001,36.0000000001,23.0000000001,12.0000000001,0.809523809523482,0.8693181818177622,0.8383561643831909,0.7366071428580356,0.25000000000104167,0.7007610597167024,0.809523809523482,0.8693181818177622,0.8383561643831909,0.7366071428567204,0.25000000000104167,0.7007610597164395,[0.21428571 0.78571429],[ 48 176],0.809523809523482,0.8693181818177622,0.8383561643831909,0.7366071428580356,0.25000000000104167,0.7007610597167024
AB,Robust,ANOVA,90,,172.0000000001,39.0000000001,4.0000000001,9.0000000001,0.8151658767769525,0.977272727272185,0.8888888888884869,0.808035714286607,0.18750000000130207,0.7353726414451067,0.8151658767769525,0.977272727272185,0.8888888888884869,0.8080357142851643,0.18750000000130207,0.7353726414448182,[0.21428571 0.78571429],[ 48 176],0.8151658767769524,0.9772727272721848,0.8888888888884869,0.808035714286607,0.18750000000130207,0.7353726414451066
ETs,MaxAbs,ANOVA,90,,176.0000000001,48.0000000001,1e-10,1e-10,0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857151784,2.083333333324653e-12,0.6902857142860689,0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857137756,2.083333333324653e-12,0.6902857142857883,[0.21428571 0.78571429],[ 48 176],0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857151783,2.083333333324653e-12,0.6902857142860689
AB,QT,ANOVA,90,,173.0000000001,42.0000000001,3.0000000001,6.0000000001,0.8046511627904143,0.9829545454539967,0.8849104859331102,0.7991071428580356,0.1250000000015625,0.7193246674074238,0.8046511627904143,0.9829545454539967,0.8849104859331102,0.7991071428566088,0.1250000000015625,0.7193246674071384,[0.21428571 0.78571429],[ 48 176],0.8046511627904143,0.9829545454539967,0.8849104859331102,0.7991071428580356,0.1250000000015625,0.7193246674074238
DT,Robust,MI,30,,152.0000000001,37.0000000001,24.0000000001,11.0000000001,0.8042328042324823,0.8636363636359504,0.8328767123284023,0.7276785714294641,0.22916666666779512,0.6915182236588189,0.8042328042324823,0.8636363636359504,0.8328767123284023,0.7276785714281649,0.22916666666779512,0.691518223658559,[0.21428571 0.78571429],[ 48 176],0.8042328042324822,0.8636363636359503,0.8328767123284023,0.7276785714294641,0.2291666666677951,0.6915182236588188
ETs,MaxAbs,MI,30,,176.0000000001,48.0000000001,1e-10,1e-10,0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857151784,2.083333333324653e-12,0.6902857142860689,0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857137756,2.083333333324653e-12,0.6902857142857883,[0.21428571 0.78571429],[ 48 176],0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857151783,2.083333333324653e-12,0.6902857142860689
DT,Robust,ANOVA,90,,157.0000000001,33.0000000001,19.0000000001,15.0000000001,0.8263157894733407,0.892045454545009,0.8579234972673685,0.7678571428580356,0.3125000000007812,0.7313283768289071,0.8263157894733407,0.892045454545009,0.8579234972673685,0.7678571428566646,0.3125000000007812,0.7313283768286328,[0.21428571 0.78571429],[ 48 176],0.8263157894733406,0.892045454545009,0.8579234972673684,0.7678571428580356,0.3125000000007812,0.7313283768289071
DT,Robust,ANOVA,90,,150.0000000001,35.0000000001,26.0000000001,13.0000000001,0.8108108108104748,0.8522727272723271,0.8310249307475558,0.7276785714294641,0.27083333333428816,0.6985240747188219,0.8108108108104748,0.8522727272723271,0.8310249307475558,0.7276785714281649,0.27083333333428816,0.6985240747185621,[0.21428571 0.78571429],[ 48 176],0.8108108108104748,0.8522727272723271,0.8310249307475558,0.7276785714294641,0.27083333333428816,0.6985240747188219
AB,Robust,ANOVA,90,,169.0000000001,38.0000000001,7.0000000001,10.0000000001,0.8164251207726412,0.9602272727267498,0.8825065274147442,0.7991071428580356,0.2083333333345486,0.7333198794213438,0.8164251207726412,0.9602272727267498,0.8825065274147442,0.7991071428566088,0.2083333333345486,0.7333198794210586,[0.21428571 0.78571429],[ 48 176],0.8164251207726412,0.9602272727267498,0.8825065274147442,0.7991071428580356,0.2083333333345486,0.7333198794213438
AB,Robust,ANOVA,90,,173.0000000001,40.0000000001,3.0000000001,8.0000000001,0.8122065727696599,0.9829545454539967,0.8894601542412448,0.808035714286607,0.16666666666805555,0.7318647306839128,0.8122065727696599,0.9829545454539967,0.8894601542412448,0.8080357142851643,0.16666666666805555,0.7318647306836242,[0.21428571 0.78571429],[ 48 176],0.8122065727696598,0.9829545454539967,0.8894601542412448,0.808035714286607,0.16666666666805555,0.7318647306839128
AB,Robust,ANOVA,90,,172.0000000001,36.0000000001,4.0000000001,12.0000000001,0.8269230769227626,0.977272727272185,0.895833333332921,0.8214285714294641,0.25000000000104167,0.7542915417916749,0.8269230769227626,0.977272727272185,0.895833333332921,0.8214285714279975,0.25000000000104167,0.7542915417913816,[0.21428571 0.78571429],[ 48 176],0.8269230769227626,0.9772727272721848,0.8958333333329209,0.8214285714294641,0.25000000000104167,0.7542915417916749
AB,Robust,ANOVA,90,,170.0000000001,37.0000000001,6.0000000001,11.0000000001,0.8212560386470327,0.9659090909085616,0.8877284595296213,0.808035714286607,0.22916666666779512,0.7424191940079234,0.8212560386470327,0.9659090909085616,0.8877284595296213,0.8080357142851643,0.22916666666779512,0.7424191940076349,[0.21428571 0.78571429],[ 48 176],0.8212560386470327,0.9659090909085616,0.8877284595296213,0.808035714286607,0.2291666666677951,0.7424191940079234
DT,Robust,ANOVA,90,,154.0000000001,34.0000000001,22.0000000001,14.0000000001,0.8191489361698733,0.8749999999995739,0.8461538461534658,0.7500000000008927,0.2916666666675347,0.716393889798268,0.8191489361698733,0.8749999999995739,0.8461538461534658,0.7499999999995536,0.2916666666675347,0.7163938897980002,[0.21428571 0.78571429],[ 48 176],0.8191489361698733,0.8749999999995739,0.8461538461534658,0.7500000000008927,0.2916666666675347,0.716393889798268
AB,Robust,RFE,90,,167.0000000001,37.0000000001,9.0000000001,11.0000000001,0.8186274509800798,0.9488636363631263,0.8789473684206538,0.7946428571437499,0.22916666666779512,0.7340495959150809,0.8186274509800798,0.9488636363631263,0.8789473684206538,0.7946428571423311,0.22916666666779512,0.7340495959147971,[0.21428571 0.78571429],[ 48 176],0.8186274509800798,0.9488636363631263,0.8789473684206538,0.7946428571437499,0.2291666666677951,0.7340495959150809
AB,QT,RFE,90,,168.0000000001,37.0000000001,8.0000000001,11.0000000001,0.8195121951216395,0.9545454545449381,0.8818897637791266,0.7991071428580356,0.22916666666779512,0.7368442445943069,0.8195121951216395,0.9545454545449381,0.8818897637791266,0.7991071428566088,0.22916666666779512,0.7368442445940216,[0.21428571 0.78571429],[ 48 176],0.8195121951216395,0.9545454545449381,0.8818897637791266,0.7991071428580356,0.2291666666677951,0.7368442445943069
AB,Robust,ANOVA,90,,169.0000000001,40.0000000001,7.0000000001,8.0000000001,0.8086124401910922,0.9602272727267498,0.8779220779216854,0.7901785714294641,0.16666666666805555,0.7207214057874094,0.8086124401910922,0.9602272727267498,0.8779220779216854,0.7901785714280534,0.16666666666805555,0.7207214057871273,[0.21428571 0.78571429],[ 48 176],0.8086124401910922,0.9602272727267498,0.8779220779216854,0.7901785714294641,0.16666666666805555,0.7207214057874094
AB,Robust,RFE,90,,170.0000000001,41.0000000001,6.0000000001,7.0000000001,0.8056872037911795,0.9659090909085616,0.8785529715758362,0.7901785714294641,0.14583333333480902,0.7172322342079702,0.8056872037911795,0.9659090909085616,0.8785529715758362,0.7901785714280534,0.14583333333480902,0.717232234207688,[0.21428571 0.78571429],[ 48 176],0.8056872037911794,0.9659090909085616,0.8785529715758361,0.7901785714294641,0.14583333333480902,0.7172322342079701
AB,Robust,RFE,90,,165.0000000001,37.0000000001,11.0000000001,11.0000000001,0.8168316831680031,0.937499999999503,0.8730158730154783,0.7857142857151784,0.22916666666779512,0.7284457017131916,0.8168316831680031,0.937499999999503,0.8730158730154783,0.7857142857137756,0.22916666666779512,0.728445701712911,[0.21428571 0.78571429],[ 48 176],0.8168316831680031,0.937499999999503,0.8730158730154783,0.7857142857151783,0.2291666666677951,0.7284457017131916
AB,Robust,ANOVA,90,,169.0000000001,38.0000000001,7.0000000001,10.0000000001,0.8164251207726412,0.9602272727267498,0.8825065274147442,0.7991071428580356,0.2083333333345486,0.7333198794213438,0.8164251207726412,0.9602272727267498,0.8825065274147442,0.7991071428566088,0.2083333333345486,0.7333198794210586,[0.21428571 0.78571429],[ 48 176],0.8164251207726412,0.9602272727267498,0.8825065274147442,0.7991071428580356,0.2083333333345486,0.7333198794213438
AB,Robust,RFE,90,,171.0000000001,36.0000000001,5.0000000001,12.0000000001,0.8260869565214242,0.9715909090903733,0.8929503916444982,0.8169642857151784,0.25000000000104167,0.7515185085945031,0.8260869565214242,0.9715909090903733,0.8929503916444982,0.8169642857137198,0.25000000000104167,0.7515185085942114,[0.21428571 0.78571429],[ 48 176],0.8260869565214242,0.9715909090903732,0.8929503916444982,0.8169642857151783,0.25000000000104167,0.7515185085945031
AB,Robust,RFE,90,,171.0000000001,35.0000000001,5.0000000001,13.0000000001,0.8300970873783203,0.9715909090903733,0.8952879581147695,0.8214285714294641,0.27083333333428816,0.7578475718694431,0.8300970873783203,0.9715909090903733,0.8952879581147695,0.8214285714279975,0.27083333333428816,0.7578475718691497,[0.21428571 0.78571429],[ 48 176],0.8300970873783203,0.9715909090903732,0.8952879581147692,0.8214285714294641,0.27083333333428816,0.7578475718694431
AB,Robust,ANOVA,90,,167.0000000001,40.0000000001,9.0000000001,8.0000000001,0.8067632850238582,0.9488636363631263,0.8720626631849902,0.7812500000008927,0.16666666666805555,0.7151212502481845,0.8067632850238582,0.9488636363631263,0.8720626631849902,0.7812499999994978,0.16666666666805555,0.7151212502479056,[0.21428571 0.78571429],[ 48 176],0.8067632850238582,0.9488636363631263,0.8720626631849902,0.7812500000008927,0.16666666666805555,0.7151212502481845
AB,Robust,ANOVA,90,,165.0000000001,38.0000000001,11.0000000001,10.0000000001,0.8128078817730908,0.937499999999503,0.8707124010550177,0.7812500000008927,0.2083333333345486,0.7221207232326106,0.8128078817730908,0.937499999999503,0.8707124010550177,0.7812499999994978,0.2083333333345486,0.7221207232323316,[0.21428571 0.78571429],[ 48 176],0.8128078817730908,0.937499999999503,0.8707124010550177,0.7812500000008927,0.2083333333345486,0.7221207232326106
AB,Robust,ANOVA,10,,171.0000000001,34.0000000001,5.0000000001,14.0000000001,0.8341463414630886,0.9715909090903733,0.8976377952751731,0.8258928571437499,0.2916666666675347,0.7641869139279839,0.8341463414630886,0.9715909090903733,0.8976377952751731,0.8258928571422752,0.2916666666675347,0.764186913927689,[0.21428571 0.78571429],[ 48 176],0.8341463414630886,0.9715909090903732,0.8976377952751732,0.8258928571437499,0.2916666666675347,0.7641869139279839
