Model,Scaler,FS Tech,FS Ratio,OV Tech,TP,FP,FN,TN,Macro Precision,Macro Recall,Macro F1,Macro Accuracy,Macro Specificity,Macro Average,Micro Precision,Micro Recall,Micro F1,Micro Accuracy,Micro Specificity,Micro Average,Weights,Samples,Weighted Precision,Weighted Recall,Weighted F1,Weighted Accuracy,Weighted Specificity,Weighted Average
SGD,Normalizer,RFE,70,,186.0000000001,52.0000000001,1e-10,1e-10,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.7815126050415437,1.9230769230695266e-12,0.6880767401300782,[0.21848739 0.78151261],[ 52 186],0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409
MLP,Normalizer,RFE,70,,186.0000000001,52.0000000001,1e-10,1e-10,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.7815126050415437,1.9230769230695266e-12,0.6880767401300782,[0.21848739 0.78151261],[ 52 186],0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409
MLP,Normalizer,RFE,70,,186.0000000001,52.0000000001,1e-10,1e-10,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.7815126050415437,1.9230769230695266e-12,0.6880767401300782,[0.21848739 0.78151261],[ 52 186],0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409
SGD,Normalizer,RFE,70,,186.0000000001,52.0000000001,1e-10,1e-10,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.7815126050415437,1.9230769230695266e-12,0.6880767401300782,[0.21848739 0.78151261],[ 52 186],0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409
SGD,Normalizer,RFE,70,,186.0000000001,52.0000000001,1e-10,1e-10,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.7815126050415437,1.9230769230695266e-12,0.6880767401300782,[0.21848739 0.78151261],[ 52 186],0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409
MLP,Normalizer,RFE,70,,186.0000000001,52.0000000001,1e-10,1e-10,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.7815126050415437,1.9230769230695266e-12,0.6880767401300782,[0.21848739 0.78151261],[ 52 186],0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409
MLP,Robust,RFE,70,SVMSMOTE,186.0000000001,52.0000000001,1e-10,1e-10,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.7815126050415437,1.9230769230695266e-12,0.6880767401300782,[0.21848739 0.78151261],[ 52 186],0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409
MLP,Robust,RFE,70,SVMSMOTE,186.0000000001,52.0000000001,1e-10,1e-10,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.7815126050415437,1.9230769230695266e-12,0.6880767401300782,[0.21848739 0.78151261],[ 52 186],0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409
MLP,Robust,RFE,70,SVMSMOTE,151.0000000001,40.0000000001,35.0000000001,12.0000000001,0.7905759162300623,0.8118279569889121,0.8010610079572403,0.6848739495806722,0.23076923077026626,0.6638216123054306,0.7905759162300623,0.8118279569889121,0.8010610079572403,0.6848739495795213,0.23076923077026626,0.6638216123052005,[0.21848739 0.78151261],[ 52 186],0.7905759162300623,0.8118279569889122,0.8010610079572404,0.6848739495806722,0.23076923077026626,0.6638216123054308
MLP,Robust,RFE,30,SVMSMOTE,186.0000000001,52.0000000001,1e-10,1e-10,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.7815126050415437,1.9230769230695266e-12,0.6880767401300782,[0.21848739 0.78151261],[ 52 186],0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409
MLP,Normalizer,RFE,30,SVMSMOTE,186.0000000001,52.0000000001,1e-10,1e-10,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.7815126050415437,1.9230769230695266e-12,0.6880767401300782,[0.21848739 0.78151261],[ 52 186],0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409
MLP,Normalizer,RFE,30,SVMSMOTE,186.0000000001,52.0000000001,1e-10,1e-10,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.7815126050415437,1.9230769230695266e-12,0.6880767401300782,[0.21848739 0.78151261],[ 52 186],0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409
MLP,Robust,RFE,30,SVMSMOTE,186.0000000001,52.0000000001,1e-10,1e-10,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.7815126050415437,1.9230769230695266e-12,0.6880767401300782,[0.21848739 0.78151261],[ 52 186],0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409
MLP,Robust,RFE,30,SVMSMOTE,186.0000000001,52.0000000001,1e-10,1e-10,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.7815126050415437,1.9230769230695266e-12,0.6880767401300782,[0.21848739 0.78151261],[ 52 186],0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409
MLP,MaxAbs,RFE,70,SVMSMOTE,184.0000000001,51.0000000001,2.0000000001,1.0000000001,0.7829787234040145,0.989247311827431,0.8741092636576018,0.7773109243705881,0.019230769232618343,0.6885753984984507,0.7829787234040145,0.989247311827431,0.8741092636576018,0.7773109243692818,0.019230769232618343,0.6885753984981895,[0.21848739 0.78151261],[ 52 186],0.7829787234040145,0.989247311827431,0.8741092636576018,0.7773109243705881,0.019230769232618343,0.6885753984984507
MLP,Robust,RFE,30,SVMSMOTE,186.0000000001,52.0000000001,1e-10,1e-10,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.7815126050415437,1.9230769230695266e-12,0.6880767401300782,[0.21848739 0.78151261],[ 52 186],0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409
RF,Robust,ANOVA,50,SMOTE,66.0000000001,14.0000000001,120.0000000001,38.0000000001,0.8249999999991875,0.35483870967757547,0.49624060150376514,0.4369747899168067,0.7307692307683432,0.5687646663731356,0.8249999999991875,0.35483870967757547,0.49624060150376514,0.4369747899160723,0.7307692307683432,0.5687646663729887,[0.21848739 0.78151261],[ 52 186],0.8249999999991875,0.35483870967757547,0.49624060150376514,0.4369747899168067,0.7307692307683433,0.5687646663731357
MLP,Robust,PCA,30,,186.0000000001,52.0000000001,1e-10,1e-10,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.7815126050415437,1.9230769230695266e-12,0.6880767401300782,[0.21848739 0.78151261],[ 52 186],0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409
MLP,Robust,RFE,30,SVMSMOTE,169.0000000001,44.0000000001,17.0000000001,8.0000000001,0.7934272300466729,0.9086021505371951,0.8471177944858677,0.7436974789924369,0.1538461538474852,0.6893381615819315,0.7934272300466729,0.9086021505371951,0.8471177944858677,0.7436974789911871,0.1538461538474852,0.6893381615816816,[0.21848739 0.78151261],[ 52 186],0.7934272300466729,0.9086021505371951,0.8471177944858677,0.7436974789924369,0.1538461538474852,0.6893381615819315
ETs,Robust,PCA,50,SMOTE,64.0000000001,18.0000000001,122.0000000001,34.0000000001,0.7804878048773647,0.344086021505544,0.4776119402985409,0.4117647058831933,0.6538461538455621,0.533559325282041,0.7804878048773647,0.344086021505544,0.4776119402985409,0.41176470588250125,0.6538461538455621,0.5335593252819025,[0.21848739 0.78151261],[ 52 186],0.7804878048773647,0.344086021505544,0.4776119402985409,0.4117647058831933,0.6538461538455621,0.533559325282041
ETs,Robust,PCA,50,,173.0000000001,50.0000000001,13.0000000001,2.0000000001,0.7757847533629814,0.930107526881258,0.8459657701708108,0.7352941176478991,0.038461538463313606,0.6651227413052526,0.7757847533629814,0.930107526881258,0.8459657701708108,0.7352941176466634,0.038461538463313606,0.6651227413050055,[0.21848739 0.78151261],[ 52 186],0.7757847533629814,0.930107526881258,0.8459657701708108,0.7352941176478991,0.038461538463313606,0.6651227413052526
ETs,Robust,PCA,50,SMOTE,68.0000000001,20.0000000001,118.0000000001,32.0000000001,0.7727272727266529,0.36559139784960687,0.496350364963509,0.4201680672277311,0.6153846153841716,0.5340443436303343,0.7727272727266529,0.36559139784960687,0.496350364963509,0.42016806722702493,0.6153846153841716,0.534044343630193,[0.21848739 0.78151261],[ 52 186],0.7727272727266529,0.36559139784960687,0.496350364963509,0.4201680672277311,0.6153846153841716,0.5340443436303343
ETs,,PCA,20,SMOTE,39.0000000001,10.0000000001,147.0000000001,42.0000000001,0.795918367345731,0.2096774193551509,0.3319148936173074,0.34033613445462185,0.8076923076911242,0.497107824492787,0.795918367345731,0.2096774193551509,0.3319148936173074,0.34033613445404987,0.8076923076911242,0.49710782449267266,[0.21848739 0.78151261],[ 52 186],0.795918367345731,0.2096774193551509,0.3319148936173074,0.34033613445462185,0.8076923076911242,0.497107824492787
ETs,,PCA,50,SMOTE,77.0000000001,24.0000000001,109.0000000001,28.0000000001,0.7623762376232428,0.4139784946237484,0.5365853658536076,0.44117647058907566,0.5384615384613906,0.538515621430213,0.7623762376232428,0.4139784946237484,0.5365853658536076,0.44117647058833415,0.5384615384613906,0.5385156214300647,[0.21848739 0.78151261],[ 52 186],0.7623762376232428,0.4139784946237484,0.5365853658536076,0.44117647058907566,0.5384615384613906,0.538515621430213
ETs,,PCA,50,SMOTE,89.0000000001,26.0000000001,97.0000000001,26.0000000001,0.7739130434777844,0.4784946236559371,0.5913621262457258,0.4831932773117647,0.5,0.5653926141382424,0.7739130434777844,0.4784946236559371,0.5913621262457258,0.48319327731095263,0.5,0.56539261413808,[0.21848739 0.78151261],[ 52 186],0.7739130434777846,0.4784946236559371,0.5913621262457258,0.4831932773117647,0.5,0.5653926141382424
ETs,,PCA,50,,185.0000000001,52.0000000001,1.0000000001,1e-10,0.7805907172993413,0.9946236559134467,0.8747044917254141,0.7773109243705881,1.9230769230695266e-12,0.6854459578621426,0.7805907172993413,0.9946236559134467,0.8747044917254141,0.7773109243692818,1.9230769230695266e-12,0.6854459578618813,[0.21848739 0.78151261],[ 52 186],0.7805907172993412,0.9946236559134467,0.874704491725414,0.7773109243705881,1.9230769230695266e-12,0.6854459578621426
RF,,PCA,20,,186.0000000001,52.0000000001,1e-10,1e-10,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.7815126050415437,1.9230769230695266e-12,0.6880767401300782,[0.21848739 0.78151261],[ 52 186],0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409
ETs,MaxAbs,PCA,20,,186.0000000001,52.0000000001,1e-10,1e-10,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.7815126050415437,1.9230769230695266e-12,0.6880767401300782,[0.21848739 0.78151261],[ 52 186],0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409
ETs,MaxAbs,PCA,20,,186.0000000001,52.0000000001,1e-10,1e-10,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.7815126050415437,1.9230769230695266e-12,0.6880767401300782,[0.21848739 0.78151261],[ 52 186],0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409
ETs,MaxAbs,PCA,20,,186.0000000001,52.0000000001,1e-10,1e-10,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.7815126050415437,1.9230769230695266e-12,0.6880767401300782,[0.21848739 0.78151261],[ 52 186],0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409
ETs,MaxAbs,PCA,20,,186.0000000001,52.0000000001,1e-10,1e-10,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.7815126050415437,1.9230769230695266e-12,0.6880767401300782,[0.21848739 0.78151261],[ 52 186],0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409
RF,MaxAbs,PCA,20,,186.0000000001,52.0000000001,1e-10,1e-10,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.7815126050415437,1.9230769230695266e-12,0.6880767401300782,[0.21848739 0.78151261],[ 52 186],0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409
RF,MinMax,PCA,20,,184.0000000001,52.0000000001,2.0000000001,1e-10,0.7796610169489155,0.989247311827431,0.8720379146915904,0.7731092436983192,1.9230769230695266e-12,0.6828110974336358,0.7796610169489155,0.989247311827431,0.8720379146915904,0.77310924369702,1.9230769230695266e-12,0.682811097433376,[0.21848739 0.78151261],[ 52 186],0.7796610169489155,0.989247311827431,0.8720379146915904,0.7731092436983192,1.9230769230695266e-12,0.6828110974336358
RF,,PCA,20,,186.0000000001,52.0000000001,1e-10,1e-10,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.7815126050415437,1.9230769230695266e-12,0.6880767401300782,[0.21848739 0.78151261],[ 52 186],0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409
RF,MaxAbs,PCA,20,,186.0000000001,52.0000000001,1e-10,1e-10,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.7815126050415437,1.9230769230695266e-12,0.6880767401300782,[0.21848739 0.78151261],[ 52 186],0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409
RF,MaxAbs,PCA,20,,186.0000000001,52.0000000001,1e-10,1e-10,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.7815126050415437,1.9230769230695266e-12,0.6880767401300782,[0.21848739 0.78151261],[ 52 186],0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409
RF,MaxAbs,ANOVA,20,,186.0000000001,52.0000000001,1e-10,1e-10,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.7815126050415437,1.9230769230695266e-12,0.6880767401300782,[0.21848739 0.78151261],[ 52 186],0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409
RF,MaxAbs,ANOVA,20,,186.0000000001,52.0000000001,1e-10,1e-10,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.7815126050415437,1.9230769230695266e-12,0.6880767401300782,[0.21848739 0.78151261],[ 52 186],0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409
RF,MaxAbs,ANOVA,20,,185.0000000001,52.0000000001,1.0000000001,1e-10,0.7805907172993413,0.9946236559134467,0.8747044917254141,0.7773109243705881,1.9230769230695266e-12,0.6854459578621426,0.7805907172993413,0.9946236559134467,0.8747044917254141,0.7773109243692818,1.9230769230695266e-12,0.6854459578618813,[0.21848739 0.78151261],[ 52 186],0.7805907172993412,0.9946236559134467,0.874704491725414,0.7773109243705881,1.9230769230695266e-12,0.6854459578621426
RF,MaxAbs,ANOVA,20,SVMSMOTE,179.0000000001,50.0000000001,7.0000000001,2.0000000001,0.7816593886460422,0.9623655913973523,0.862650602409289,0.7605042016815124,0.038461538463313606,0.6811282645195019,0.7816593886460422,0.9623655913973523,0.862650602409289,0.7605042016802345,0.038461538463313606,0.6811282645192464,[0.21848739 0.78151261],[ 52 186],0.7816593886460423,0.9623655913973523,0.862650602409289,0.7605042016815124,0.038461538463313606,0.6811282645195019
RF,MaxAbs,ANOVA,20,SVMSMOTE,182.0000000001,51.0000000001,4.0000000001,1.0000000001,0.781115879828085,0.9784946236553995,0.8687350835318676,0.7689075630260503,0.019230769232618343,0.6832967838548042,0.781115879828085,0.9784946236553995,0.8687350835318676,0.7689075630247582,0.019230769232618343,0.6832967838545457,[0.21848739 0.78151261],[ 52 186],0.781115879828085,0.9784946236553995,0.8687350835318676,0.7689075630260503,0.019230769232618343,0.6832967838548042
RF,MaxAbs,ANOVA,20,SVMSMOTE,182.0000000001,51.0000000001,4.0000000001,1.0000000001,0.781115879828085,0.9784946236553995,0.8687350835318676,0.7689075630260503,0.019230769232618343,0.6832967838548042,0.781115879828085,0.9784946236553995,0.8687350835318676,0.7689075630247582,0.019230769232618343,0.6832967838545457,[0.21848739 0.78151261],[ 52 186],0.781115879828085,0.9784946236553995,0.8687350835318676,0.7689075630260503,0.019230769232618343,0.6832967838548042
RF,MaxAbs,ANOVA,20,SVMSMOTE,182.0000000001,46.0000000001,4.0000000001,6.0000000001,0.7982456140348261,0.9784946236553995,0.8792270531397303,0.7899159663873948,0.11538461538609467,0.712253574520689,0.7982456140348261,0.9784946236553995,0.8792270531397303,0.7899159663860674,0.11538461538609467,0.7122535745204235,[0.21848739 0.78151261],[ 52 186],0.7982456140348261,0.9784946236553995,0.8792270531397303,0.7899159663873948,0.11538461538609467,0.712253574520689
MLP,MinMax,ANOVA,70,SVMSMOTE,162.0000000001,44.0000000001,24.0000000001,8.0000000001,0.7864077669900132,0.8709677419350851,0.8265306122445648,0.7142857142865545,0.1538461538474852,0.6704075978607406,0.7864077669900132,0.8709677419350851,0.8265306122445648,0.7142857142853541,0.1538461538474852,0.6704075978605004,[0.21848739 0.78151261],[ 52 186],0.7864077669900132,0.8709677419350852,0.8265306122445648,0.7142857142865545,0.1538461538474852,0.6704075978607407
DT,MinMax,ANOVA,70,ADASYN,80.0000000001,19.0000000001,106.0000000001,33.0000000001,0.8080808080801857,0.4301075268817956,0.5614035087718436,0.4747899159672269,0.6346153846148669,0.5817994288631837,0.8080808080801857,0.4301075268817956,0.5614035087718436,0.47478991596642894,0.6346153846148669,0.5817994288630242,[0.21848739 0.78151261],[ 52 186],0.8080808080801857,0.4301075268817956,0.5614035087718436,0.4747899159672269,0.6346153846148669,0.5817994288631837
DT,MinMax,ANOVA,70,ADASYN,105.0000000001,23.0000000001,81.0000000001,29.0000000001,0.8203124999994995,0.5645161290321887,0.6687898089169825,0.5630252100848739,0.5576923076920858,0.6348671911451261,0.8203124999994995,0.5645161290321887,0.6687898089169825,0.5630252100839277,0.5576923076920858,0.6348671911449368,[0.21848739 0.78151261],[ 52 186],0.8203124999994995,0.5645161290321887,0.6687898089169825,0.5630252100848739,0.5576923076920858,0.6348671911451261
DT,MinMax,ANOVA,70,ADASYN,77.0000000001,26.0000000001,109.0000000001,26.0000000001,0.7475728155334999,0.4139784946237484,0.5328719723182935,0.4327731092445378,0.5,0.5254392783440159,0.7475728155334999,0.4139784946237484,0.5328719723182935,0.43277310924381046,0.5,0.5254392783438704,[0.21848739 0.78151261],[ 52 186],0.7475728155334999,0.4139784946237484,0.5328719723182935,0.4327731092445378,0.5,0.5254392783440159
DT,MinMax,ANOVA,70,SVMSMOTE,185.0000000001,47.0000000001,1.0000000001,5.0000000001,0.7974137931031919,0.9946236559134467,0.8851674641144641,0.7983193277319327,0.0961538461553994,0.7143356174036869,0.7974137931031919,0.9946236559134467,0.8851674641144641,0.7983193277305911,0.0961538461553994,0.7143356174034187,[0.21848739 0.78151261],[ 52 186],0.7974137931031919,0.9946236559134467,0.8851674641144641,0.7983193277319327,0.0961538461553994,0.7143356174036869
DT,MinMax,ANOVA,70,ADASYN,81.0000000001,21.0000000001,105.0000000001,31.0000000001,0.7941176470582468,0.4354838709678113,0.5624999999999132,0.470588235294958,0.5961538461534763,0.5717687198948812,0.7941176470582468,0.4354838709678113,0.5624999999999132,0.4705882352941671,0.5961538461534763,0.571768719894723,[0.21848739 0.78151261],[ 52 186],0.7941176470582468,0.4354838709678113,0.5624999999999132,0.470588235294958,0.5961538461534763,0.5717687198948812
DT,QT,ANOVA,70,SVMSMOTE,183.0000000001,49.0000000001,3.0000000001,3.0000000001,0.7887931034480269,0.9838709677414152,0.8755980861240424,0.781512605042857,0.05769230769400887,0.6974934140100701,0.7887931034480269,0.9838709677414152,0.8755980861240424,0.7815126050415437,0.05769230769400887,0.6974934140098075,[0.21848739 0.78151261],[ 52 186],0.7887931034480269,0.9838709677414152,0.8755980861240424,0.781512605042857,0.05769230769400887,0.6974934140100701
DT,MinMax,ANOVA,70,ADASYN,103.0000000001,24.0000000001,83.0000000001,28.0000000001,0.8110236220467543,0.5537634408601573,0.6581469648560281,0.5504201680680673,0.5384615384613906,0.6223631468584795,0.8110236220467543,0.5537634408601573,0.6581469648560281,0.5504201680671421,0.5384615384613906,0.6223631468582945,[0.21848739 0.78151261],[ 52 186],0.8110236220467543,0.5537634408601573,0.6581469648560281,0.5504201680680673,0.5384615384613906,0.6223631468584795
DT,MinMax,ANOVA,70,ADASYN,122.0000000001,31.0000000001,64.0000000001,21.0000000001,0.7973856209146439,0.655913978494456,0.7197640117991506,0.6008403361352941,0.40384615384652367,0.6355500202380137,0.7973856209146439,0.655913978494456,0.7197640117991506,0.6008403361342843,0.40384615384652367,0.6355500202378117,[0.21848739 0.78151261],[ 52 186],0.7973856209146439,0.655913978494456,0.7197640117991506,0.6008403361352941,0.40384615384652367,0.6355500202380137
DT,MinMax,ANOVA,70,ADASYN,102.0000000001,28.0000000001,84.0000000001,24.0000000001,0.7846153846149467,0.5483870967741415,0.6455696202529804,0.5294117647067227,0.46153846153860945,0.5939044655774801,0.7846153846149467,0.5483870967741415,0.6455696202529804,0.529411764705833,0.46153846153860945,0.5939044655773021,[0.21848739 0.78151261],[ 52 186],0.7846153846149467,0.5483870967741415,0.6455696202529804,0.5294117647067227,0.46153846153860945,0.5939044655774801
DT,MinMax,ANOVA,70,ADASYN,60.0000000001,23.0000000001,126.0000000001,29.0000000001,0.7228915662645231,0.3225806451614811,0.4460966542751731,0.3739495798327731,0.5576923076920858,0.48464215064520727,0.7228915662645231,0.3225806451614811,0.4460966542751731,0.3739495798321446,0.5576923076920858,0.4846421506450816,[0.21848739 0.78151261],[ 52 186],0.7228915662645231,0.3225806451614811,0.4460966542751731,0.3739495798327731,0.5576923076920858,0.48464215064520727
MLP,MinMax,ANOVA,70,SVMSMOTE,81.0000000001,26.0000000001,105.0000000001,26.0000000001,0.7570093457939121,0.4354838709678113,0.5529010238907127,0.44957983193361345,0.5,0.53899481451721,0.7570093457939121,0.4354838709678113,0.5529010238907127,0.44957983193285783,0.5,0.5389948145170588,[0.21848739 0.78151261],[ 52 186],0.7570093457939121,0.4354838709678113,0.5529010238907127,0.44957983193361345,0.5,0.53899481451721
MLP,MinMax,ANOVA,70,SVMSMOTE,186.0000000001,52.0000000001,1e-10,1e-10,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.7815126050415437,1.9230769230695266e-12,0.6880767401300782,[0.21848739 0.78151261],[ 52 186],0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409
MLP,MinMax,ANOVA,70,SVMSMOTE,173.0000000001,51.0000000001,13.0000000001,1.0000000001,0.7723214285711855,0.930107526881258,0.8439024390240547,0.7310924369756302,0.019230769232618343,0.6593309201369493,0.7723214285711855,0.930107526881258,0.8439024390240547,0.7310924369744016,0.019230769232618343,0.6593309201367037,[0.21848739 0.78151261],[ 52 186],0.7723214285711855,0.930107526881258,0.8439024390240547,0.7310924369756302,0.019230769232618343,0.6593309201369493
MLP,MinMax,ANOVA,70,SVMSMOTE,171.0000000001,48.0000000001,15.0000000001,4.0000000001,0.7808219178079627,0.9193548387092265,0.8444444444441043,0.7352941176478991,0.07692307692470414,0.6713676791067794,0.7808219178079627,0.9193548387092265,0.8444444444441043,0.7352941176466634,0.07692307692470414,0.6713676791065322,[0.21848739 0.78151261],[ 52 186],0.7808219178079627,0.9193548387092265,0.8444444444441043,0.7352941176478991,0.07692307692470414,0.6713676791067794
DT,MinMax,ANOVA,70,SVMSMOTE,185.0000000001,49.0000000001,1.0000000001,3.0000000001,0.7905982905980422,0.9946236559134467,0.8809523809520182,0.7899159663873948,0.05769230769400887,0.7027565203089822,0.7905982905980422,0.9946236559134467,0.8809523809520182,0.7899159663860674,0.05769230769400887,0.7027565203087167,[0.21848739 0.78151261],[ 52 186],0.7905982905980422,0.9946236559134467,0.8809523809520182,0.7899159663873948,0.05769230769400887,0.7027565203089822
