number,value,datetime_start,datetime_complete,duration,params_FS Ratio,params_FS Tech,params_Model,params_OV Tech,params_Scaler,state
165,0.7179237429239586,2025-03-18 11:41:16.316538,2025-03-18 11:41:48.363659,0 days 00:00:32.047121,90,ANOVA,AB,,Robust,COMPLETE
166,0.7270156926408877,2025-03-18 11:41:16.629422,2025-03-18 11:41:45.071780,0 days 00:00:28.442358,90,ANOVA,AB,,Robust,COMPLETE
167,0.73749962751048,2025-03-18 11:41:17.715583,2025-03-18 11:42:09.066012,0 days 00:00:51.350429,30,MI,SGD,,Robust,COMPLETE
168,0.7515185085945031,2025-03-18 11:41:18.187431,2025-03-18 11:42:37.390192,0 days 00:01:19.202761,90,RFE,AB,,Robust,COMPLETE
169,0.7007610597167024,2025-03-18 11:41:20.403519,2025-03-18 11:42:09.930556,0 days 00:00:49.527037,90,ANOVA,ETs,,Robust,COMPLETE
170,0.7578475718694431,2025-03-18 11:41:21.361593,2025-03-18 11:41:59.883029,0 days 00:00:38.521436,90,ANOVA,AB,,Robust,COMPLETE
171,0.7193246674074238,2025-03-18 11:41:22.057136,2025-03-18 11:42:11.165618,0 days 00:00:49.108482,90,ANOVA,AB,,QT,COMPLETE
172,0.6902857142860689,2025-03-18 11:41:22.230011,2025-03-18 11:42:04.805863,0 days 00:00:42.575852,50,MI,ETs,,MaxAbs,COMPLETE
173,0.6902857142860689,2025-03-18 11:41:23.720072,2025-03-18 11:41:50.095927,0 days 00:00:26.375855,50,MI,SGD,,Robust,COMPLETE
174,0.6902857142860689,2025-03-18 11:41:23.138745,2025-03-18 11:42:07.918926,0 days 00:00:44.780181,90,ANOVA,ETs,,MaxAbs,COMPLETE
175,0.7333198794213438,2025-03-18 11:41:26.150488,2025-03-18 11:42:18.976381,0 days 00:00:52.825893,90,ANOVA,AB,,Robust,COMPLETE
176,0.7089274214823573,2025-03-18 11:41:26.589890,2025-03-18 11:41:51.526515,0 days 00:00:24.936625,30,MI,SGD,,Robust,COMPLETE
177,0.7396340942814834,2025-03-18 11:41:26.857141,2025-03-18 11:41:57.533896,0 days 00:00:30.676755,30,MI,AB,,Robust,COMPLETE
178,0.6902857142860689,2025-03-18 11:41:27.952237,2025-03-18 11:42:03.344419,0 days 00:00:35.392182,30,ANOVA,SGD,,QT,COMPLETE
179,0.6902857142860689,2025-03-18 11:41:29.501143,2025-03-18 11:42:11.322840,0 days 00:00:41.821697,90,ANOVA,ETs,,MaxAbs,COMPLETE
180,0.6902857142860689,2025-03-18 11:41:29.877970,2025-03-18 11:42:01.714352,0 days 00:00:31.836382,30,MI,SGD,,Robust,COMPLETE
181,0.6902857142860689,2025-03-18 11:41:31.481482,2025-03-18 11:42:08.086279,0 days 00:00:36.604797,90,ANOVA,AB,,MaxAbs,COMPLETE
182,0.6902857142860689,2025-03-18 11:41:35.053582,2025-03-18 11:42:02.900526,0 days 00:00:27.846944,30,MI,SGD,,MaxAbs,COMPLETE
183,0.7424191940079234,2025-03-18 11:41:37.815459,2025-03-18 11:42:23.641463,0 days 00:00:45.826004,90,ANOVA,AB,,Robust,COMPLETE
184,0.6915182236588188,2025-03-18 11:41:37.972757,2025-03-18 11:42:12.202537,0 days 00:00:34.229780,30,MI,DT,,Robust,COMPLETE
185,0.6902857142860689,2025-03-18 11:41:38.789192,2025-03-18 11:42:13.131725,0 days 00:00:34.342533,90,ANOVA,ETs,,MaxAbs,COMPLETE
186,0.7578475718694431,2025-03-18 11:41:39.732732,2025-03-18 11:42:49.005923,0 days 00:01:09.273191,90,RFE,AB,,Robust,COMPLETE
187,0.7353726414451066,2025-03-18 11:41:40.895229,2025-03-18 11:42:09.427956,0 days 00:00:28.532727,90,ANOVA,AB,,Robust,COMPLETE
188,0.6985240747188219,2025-03-18 11:41:41.146249,2025-03-18 11:42:36.489715,0 days 00:00:55.343466,90,ANOVA,DT,,Robust,COMPLETE
189,0.6902857142860689,2025-03-18 11:41:46.721878,2025-03-18 11:42:13.304544,0 days 00:00:26.582666,30,MI,ETs,,MaxAbs,COMPLETE
190,0.7172322342079701,2025-03-18 11:41:47.148261,2025-03-18 11:42:40.008721,0 days 00:00:52.860460,90,RFE,AB,,Robust,COMPLETE
191,0.7340495959150809,2025-03-18 11:41:47.506016,2025-03-18 11:42:24.316657,0 days 00:00:36.810641,90,RFE,AB,,Robust,COMPLETE
192,0.7298060492141374,2025-03-18 11:41:47.772597,2025-03-18 11:42:56.410885,0 days 00:01:08.638288,10,ANOVA,AB,,Robust,COMPLETE
193,0.7318647306839128,2025-03-18 11:41:48.191154,2025-03-18 11:43:05.324245,0 days 00:01:17.133091,90,ANOVA,AB,,Robust,COMPLETE
194,0.7459584677055326,2025-03-18 11:41:50.709152,2025-03-18 11:42:58.053800,0 days 00:01:07.344648,90,ANOVA,AB,,Robust,COMPLETE
195,0.7416690778998192,2025-03-18 11:41:51.180698,2025-03-18 11:43:45.290070,0 days 00:01:54.109372,10,PCA,AB,,Robust,COMPLETE
196,0.7284457017131916,2025-03-18 11:41:51.322442,2025-03-18 11:42:40.889573,0 days 00:00:49.567131,90,RFE,AB,,Robust,COMPLETE
197,0.7333198794213438,2025-03-18 11:41:52.641775,2025-03-18 11:42:56.642852,0 days 00:01:04.001077,90,ANOVA,AB,,Robust,COMPLETE
198,0.716393889798268,2025-03-18 11:41:53.831259,2025-03-18 11:42:23.934377,0 days 00:00:30.103118,90,ANOVA,DT,,Robust,COMPLETE
199,0.7760610494574027,2025-03-18 11:41:54.052722,2025-03-18 11:43:17.829629,0 days 00:01:23.776907,10,ANOVA,AB,,Robust,COMPLETE
200,0.7353726414451066,2025-03-18 11:41:54.191249,2025-03-18 11:42:51.700803,0 days 00:00:57.509554,10,RFE,AB,,Robust,COMPLETE
201,0.7270156926408877,2025-03-18 11:41:55.063325,2025-03-18 11:42:48.990270,0 days 00:00:53.926945,10,RFE,AB,,Robust,COMPLETE
202,0.7228087413240771,2025-03-18 11:41:59.537069,2025-03-18 11:43:11.338021,0 days 00:01:11.800952,10,ANOVA,AB,,Robust,COMPLETE
203,0.7207214057874094,2025-03-18 11:42:00.087223,2025-03-18 11:42:27.745803,0 days 00:00:27.658580,90,ANOVA,AB,,Robust,COMPLETE
204,0.7221207232326106,2025-03-18 11:42:00.291326,2025-03-18 11:42:40.134312,0 days 00:00:39.842986,90,ANOVA,AB,,Robust,COMPLETE
205,0.7270156926408877,2025-03-18 11:42:01.490813,2025-03-18 11:43:30.098086,0 days 00:01:28.607273,10,RFE,AB,,Robust,COMPLETE
206,0.7151212502481845,2025-03-18 11:42:02.370635,2025-03-18 11:42:40.024349,0 days 00:00:37.653714,90,ANOVA,AB,,Robust,COMPLETE
207,0.7669543106634229,2025-03-18 11:42:03.080818,2025-03-18 11:43:41.897149,0 days 00:01:38.816331,10,RFE,AB,,Robust,COMPLETE
208,0.7396340942814834,2025-03-18 11:42:07.760196,2025-03-18 11:43:26.500832,0 days 00:01:18.740636,10,ANOVA,AB,,Robust,COMPLETE
209,0.7000714885626894,2025-03-18 11:42:09.553478,2025-03-18 11:43:29.736633,0 days 00:01:20.183155,90,RFE,AB,BorderlineSMOTE,Robust,COMPLETE
210,0.7641869139279839,2025-03-18 11:42:09.742068,2025-03-18 11:42:56.658504,0 days 00:00:46.916436,10,ANOVA,AB,,Robust,COMPLETE
211,0.7284457017131916,2025-03-18 11:42:10.977034,2025-03-18 11:42:47.788513,0 days 00:00:36.811479,90,ANOVA,AB,,Robust,COMPLETE
212,0.7605221498177386,2025-03-18 11:42:12.500541,2025-03-18 11:43:15.275990,0 days 00:01:02.775449,90,ANOVA,AB,BorderlineSMOTE,Robust,COMPLETE
213,0.7283666624571007,2025-03-18 11:42:14.136850,2025-03-18 11:43:40.107441,0 days 00:01:25.970591,10,RFE,AB,,Robust,COMPLETE
214,0.6937059353725773,2025-03-18 11:42:14.293549,2025-03-18 11:43:28.794054,0 days 00:01:14.500505,90,RFE,AB,BorderlineSMOTE,Robust,COMPLETE
215,0.7179237429239586,2025-03-18 11:42:14.651955,2025-03-18 11:43:29.092548,0 days 00:01:14.440593,90,ANOVA,AB,,Robust,COMPLETE
216,0.7606178231810827,2025-03-18 11:42:16.826104,2025-03-18 11:43:10.112144,0 days 00:00:53.286040,10,PCA,AB,,Robust,COMPLETE
217,0.6249808524807466,2025-03-18 11:42:21.419846,2025-03-18 11:43:39.117564,0 days 00:01:17.697718,10,PCA,AB,BorderlineSMOTE,Robust,COMPLETE
218,0.6705006544570372,2025-03-18 11:42:22.642204,2025-03-18 11:43:49.178155,0 days 00:01:26.535951,10,RFE,AB,BorderlineSMOTE,QT,COMPLETE
219,0.7361076423578168,2025-03-18 11:42:23.440663,2025-03-18 11:43:29.611047,0 days 00:01:06.170384,10,RFE,AB,,Robust,COMPLETE
220,0.7144368929863489,2025-03-18 11:42:24.626271,2025-03-18 11:43:32.931027,0 days 00:01:08.304756,10,RFE,AB,,Robust,COMPLETE
221,0.6608515608475127,2025-03-18 11:42:26.583475,2025-03-18 11:44:01.592059,0 days 00:01:35.008584,10,PCA,AB,BorderlineSMOTE,Robust,COMPLETE
222,0.7144368929863489,2025-03-18 11:42:27.258519,2025-03-18 11:43:39.824524,0 days 00:01:12.566005,10,RFE,AB,,Robust,COMPLETE
223,0.6798523656476838,2025-03-18 11:42:30.354231,2025-03-18 11:43:48.188819,0 days 00:01:17.834588,10,PCA,AB,BorderlineSMOTE,Robust,COMPLETE
224,0.6798523656476838,2025-03-18 11:42:30.897657,2025-03-18 11:43:49.822072,0 days 00:01:18.924415,10,LDA,AB,BorderlineSMOTE,Robust,COMPLETE
225,0.64809938427584,2025-03-18 11:42:31.693482,2025-03-18 11:43:47.574286,0 days 00:01:15.880804,90,RFE,AB,BorderlineSMOTE,QT,COMPLETE
226,0.6876695891957738,2025-03-18 11:42:32.556324,2025-03-18 11:43:42.713800,0 days 00:01:10.157476,10,PCA,AB,BorderlineSMOTE,Robust,COMPLETE
227,0.7193086570563657,2025-03-18 11:42:33.296260,2025-03-18 11:43:32.540176,0 days 00:00:59.243916,90,RFE,AB,,Robust,COMPLETE
228,0.0,2025-03-18 11:42:33.855726,2025-03-18 11:43:42.698174,0 days 00:01:08.842448,10,RF,AB,BorderlineSMOTE,Robust,COMPLETE
229,0.6065359912319923,2025-03-18 11:42:35.619881,2025-03-18 11:43:40.828084,0 days 00:01:05.208203,10,PCA,AB,BorderlineSMOTE,Robust,COMPLETE
230,0.6994283582267629,2025-03-18 11:42:36.138277,2025-03-18 11:43:35.719195,0 days 00:00:59.580918,90,RFE,AB,BorderlineSMOTE,Robust,COMPLETE
231,0.6692390030416344,2025-03-18 11:42:39.804691,2025-03-18 11:43:43.357493,0 days 00:01:03.552802,10,RFE,AB,BorderlineSMOTE,QT,COMPLETE
232,0.6575107367934194,2025-03-18 11:42:40.689710,2025-03-18 11:43:51.346095,0 days 00:01:10.656385,10,PCA,AB,BorderlineSMOTE,Robust,COMPLETE
233,0.693810111871996,2025-03-18 11:42:41.706106,2025-03-18 11:43:46.467049,0 days 00:01:04.760943,10,PCA,AB,BorderlineSMOTE,Robust,COMPLETE
234,0.7072974550794182,2025-03-18 11:42:42.450134,2025-03-18 11:43:39.950088,0 days 00:00:57.499954,10,PCA,AB,BorderlineSMOTE,Robust,COMPLETE
235,0.6865210769621826,2025-03-18 11:42:44.691533,2025-03-18 11:43:37.546581,0 days 00:00:52.855048,90,PCA,AB,BorderlineSMOTE,Robust,COMPLETE
236,0.6760857677494055,2025-03-18 11:42:48.361628,2025-03-18 11:43:54.459073,0 days 00:01:06.097445,10,PCA,AB,BorderlineSMOTE,Robust,COMPLETE
237,0.6653346653345005,2025-03-18 11:42:49.899153,2025-03-18 11:44:04.071362,0 days 00:01:14.172209,10,PCA,AB,BorderlineSMOTE,Robust,COMPLETE
238,0.6980382404950765,2025-03-18 11:42:52.529825,2025-03-18 11:43:46.199688,0 days 00:00:53.669863,60,PCA,AB,BorderlineSMOTE,Robust,COMPLETE
239,0.7024476827058248,2025-03-18 11:42:53.916794,2025-03-18 11:43:52.119465,0 days 00:00:58.202671,10,PCA,AB,BorderlineSMOTE,Robust,COMPLETE
240,0.7179237429239586,2025-03-18 11:43:03.491993,2025-03-18 11:43:59.675807,0 days 00:00:56.183814,10,ANOVA,AB,,Robust,COMPLETE
241,0.6646766487815567,2025-03-18 11:43:04.837090,2025-03-18 11:43:55.181674,0 days 00:00:50.344584,10,PCA,AB,BorderlineSMOTE,Robust,COMPLETE
242,0.7368442445943069,2025-03-18 11:43:05.994952,2025-03-18 11:44:03.294782,0 days 00:00:57.299830,20,ANOVA,AB,,Robust,COMPLETE
243,0.7123138778995439,2025-03-18 11:43:10.112144,2025-03-18 11:44:13.844458,0 days 00:01:03.732314,20,ANOVA,AB,,Robust,COMPLETE
244,0.6977713626241753,2025-03-18 11:43:10.787946,2025-03-18 11:44:05.084787,0 days 00:00:54.296841,10,PCA,AB,BorderlineSMOTE,Robust,COMPLETE
245,0.7325916829286624,2025-03-18 11:43:11.948561,2025-03-18 11:44:06.342921,0 days 00:00:54.394360,60,ANOVA,AB,,Robust,COMPLETE
246,0.7474839076335107,2025-03-18 11:43:14.301424,2025-03-18 11:44:10.764430,0 days 00:00:56.463006,20,ANOVA,AB,,MinMax,COMPLETE
247,0.6856032222943027,2025-03-18 11:43:16.548102,2025-03-18 11:44:23.156782,0 days 00:01:06.608680,90,,RF,,QT,COMPLETE
248,0.7081620305894016,2025-03-18 11:43:20.027946,2025-03-18 11:44:09.099836,0 days 00:00:49.071890,20,ANOVA,AB,,Robust,COMPLETE
249,0.7290859030746362,2025-03-18 11:43:22.307055,2025-03-18 11:44:04.393773,0 days 00:00:42.086718,90,ANOVA,AB,,Robust,COMPLETE
250,0.0,2025-03-18 11:43:28.448564,2025-03-18 11:43:50.686196,0 days 00:00:22.237632,60,RF,AB,,Robust,COMPLETE
251,0.7101716123995399,2025-03-18 11:43:29.218185,2025-03-18 11:44:02.073841,0 days 00:00:32.855656,20,ANOVA,AB,,QT,COMPLETE
252,0.7674400996205619,2025-03-18 11:43:31.464598,2025-03-18 11:44:44.137415,0 days 00:01:12.672817,90,,RF,,QT,COMPLETE
253,0.6990918269708335,2025-03-18 11:43:31.826189,2025-03-18 11:44:06.358543,0 days 00:00:34.532354,20,ANOVA,AB,,Robust,COMPLETE
254,0.6759227427737007,2025-03-18 11:43:32.366048,2025-03-18 11:44:25.434867,0 days 00:00:53.068819,90,,RF,,QT,COMPLETE
255,0.7270156926408877,2025-03-18 11:43:32.719270,2025-03-18 11:44:10.450332,0 days 00:00:37.731062,90,ANOVA,AB,,Robust,COMPLETE
256,0.7255900018986401,2025-03-18 11:43:33.213181,2025-03-18 11:44:13.844458,0 days 00:00:40.631277,90,ANOVA,AB,,Robust,COMPLETE
257,0.6902857142860689,2025-03-18 11:43:33.542810,2025-03-18 11:44:28.136462,0 days 00:00:54.593652,90,ANOVA,AB,,Normalizer,COMPLETE
258,0.6902857142860689,2025-03-18 11:43:37.279418,2025-03-18 11:44:11.424365,0 days 00:00:34.144947,20,ANOVA,AB,,Normalizer,COMPLETE
259,0.7340495959150809,2025-03-18 11:43:38.960280,2025-03-18 11:44:37.294363,0 days 00:00:58.334083,90,,RF,,MinMax,COMPLETE
260,0.6902857142860689,2025-03-18 11:43:39.682744,2025-03-18 11:44:16.304416,0 days 00:00:36.621672,20,ANOVA,AB,,Normalizer,COMPLETE
261,0.7185553124413195,2025-03-18 11:43:40.508335,2025-03-18 11:44:30.822671,0 days 00:00:50.314336,90,,RF,,MinMax,COMPLETE
262,0.6902857142860689,2025-03-18 11:43:41.693096,2025-03-18 11:44:12.429107,0 days 00:00:30.736011,90,ANOVA,AB,,Normalizer,COMPLETE
263,0.6902857142860689,2025-03-18 11:43:45.948695,2025-03-18 11:44:14.520149,0 days 00:00:28.571454,20,ANOVA,AB,,Normalizer,COMPLETE
264,0.7200228344244455,2025-03-18 11:43:50.544928,2025-03-18 11:44:17.346590,0 days 00:00:26.801662,90,ANOVA,AB,,QT,COMPLETE
265,0.7150285775802792,2025-03-18 11:43:51.540242,2025-03-18 11:44:36.082043,0 days 00:00:44.541801,90,,RF,,MinMax,COMPLETE
266,0.696712557576625,2025-03-18 11:43:52.418121,2025-03-18 11:44:44.276196,0 days 00:00:51.858075,50,,AB,SMOTE,MinMax,COMPLETE
267,0.7186157983718557,2025-03-18 11:43:53.531714,2025-03-18 11:44:38.016495,0 days 00:00:44.484781,90,ANOVA,RF,,MinMax,COMPLETE
268,0.7256979446726846,2025-03-18 11:43:53.956321,2025-03-18 11:44:42.620149,0 days 00:00:48.663828,90,ANOVA,AB,SMOTE,MinMax,COMPLETE
269,0.6997116166042264,2025-03-18 11:43:54.207396,2025-03-18 11:44:42.620149,0 days 00:00:48.412753,50,ANOVA,AB,SMOTE,MinMax,COMPLETE
270,0.7327011223888071,2025-03-18 11:43:54.804381,2025-03-18 11:44:26.109824,0 days 00:00:31.305443,90,,RF,,QT,COMPLETE
271,0.7374086575067775,2025-03-18 11:43:55.873140,2025-03-18 11:44:27.790696,0 days 00:00:31.917556,90,,AB,,MinMax,COMPLETE
272,0.7368442445943069,2025-03-18 11:43:57.726343,2025-03-18 11:44:43.185868,0 days 00:00:45.459525,90,,RF,,MinMax,COMPLETE
273,0.7567231067151421,2025-03-18 11:43:58.560036,2025-03-18 11:44:44.590347,0 days 00:00:46.030311,90,ANOVA,AB,SMOTE,MinMax,COMPLETE
274,0.7150285775802792,2025-03-18 11:43:59.094484,2025-03-18 11:44:37.529834,0 days 00:00:38.435350,90,,RF,,MinMax,COMPLETE
275,0.7101716123995399,2025-03-18 11:43:59.408551,2025-03-18 11:44:37.529834,0 days 00:00:38.121283,90,,RF,,MinMax,COMPLETE
276,0.7070311220309176,2025-03-18 11:44:01.367120,2025-03-18 11:44:46.288794,0 days 00:00:44.921674,90,ANOVA,AB,SMOTE,MinMax,COMPLETE
277,0.743171364239615,2025-03-18 11:44:02.762842,2025-03-18 11:44:32.079177,0 days 00:00:29.316335,90,,AB,,MinMax,COMPLETE
278,0.0,2025-03-18 11:44:03.027182,2025-03-18 11:45:16.740852,0 days 00:01:13.713670,90,LDA,AB,SMOTE,Standard,COMPLETE
279,0.6894409294988249,2025-03-18 11:44:03.686242,2025-03-18 11:44:56.174756,0 days 00:00:52.488514,50,ANOVA,AB,SMOTE,MinMax,COMPLETE
280,0.7398130250439101,2025-03-18 11:44:04.613359,2025-03-18 11:44:33.475077,0 days 00:00:28.861718,90,,RF,,MinMax,COMPLETE
281,0.7130201939002823,2025-03-18 11:44:05.746367,2025-03-18 11:44:51.204506,0 days 00:00:45.458139,90,ANOVA,AB,SMOTE,MinMax,COMPLETE
282,0.7193086570563657,2025-03-18 11:44:06.013663,2025-03-18 11:44:36.348741,0 days 00:00:30.335078,90,,RF,,MinMax,COMPLETE
283,0.743925909182723,2025-03-18 11:44:07.034256,2025-03-18 11:44:41.235709,0 days 00:00:34.201453,90,,RF,,MinMax,COMPLETE
284,0.691329365079325,2025-03-18 11:44:07.151507,2025-03-18 11:45:12.562881,0 days 00:01:05.411374,90,Chi2,AB,SMOTE,MinMax,COMPLETE
285,0.7070712764503057,2025-03-18 11:44:07.308927,2025-03-18 11:44:45.780190,0 days 00:00:38.471263,50,,AB,SMOTE,MinMax,COMPLETE
286,0.7272620339429414,2025-03-18 11:44:08.722895,2025-03-18 11:44:46.853999,0 days 00:00:38.131104,90,ANOVA,AB,SMOTE,MinMax,COMPLETE
287,0.0,2025-03-18 11:44:09.649602,2025-03-18 11:45:02.096493,0 days 00:00:52.446891,50,LDA,AB,SMOTE,Standard,COMPLETE
288,0.6466934634111251,2025-03-18 11:44:10.764430,2025-03-18 11:45:03.393493,0 days 00:00:52.629063,50,ANOVA,AB,SMOTE,MinMax,COMPLETE
289,0.7010569985569365,2025-03-18 11:44:12.083196,2025-03-18 11:44:48.208085,0 days 00:00:36.124889,90,ANOVA,AB,SMOTE,MinMax,COMPLETE
290,0.7378498821851582,2025-03-18 11:44:18.816979,2025-03-18 11:44:47.921306,0 days 00:00:29.104327,50,ANOVA,AB,SMOTE,MinMax,COMPLETE
291,0.7176527722556418,2025-03-18 11:44:22.669995,2025-03-18 11:44:56.284718,0 days 00:00:33.614723,90,ANOVA,AB,SMOTE,MinMax,COMPLETE
292,0.7508856603275434,2025-03-18 11:44:22.811149,2025-03-18 11:44:50.619153,0 days 00:00:27.808004,50,ANOVA,AB,SMOTE,MinMax,COMPLETE
293,0.0,2025-03-18 11:44:19.665132,2025-03-18 11:45:04.257988,0 days 00:00:44.592856,90,LDA,AB,,QT,COMPLETE
294,0.0,2025-03-18 11:44:23.659486,2025-03-18 11:45:07.362601,0 days 00:00:43.703115,90,LDA,AB,SVMSMOTE,QT,COMPLETE
295,0.7212337662337096,2025-03-18 11:44:24.146692,2025-03-18 11:44:51.362678,0 days 00:00:27.215986,50,ANOVA,AB,SMOTE,MinMax,COMPLETE
296,0.0,2025-03-18 11:44:24.774829,2025-03-18 11:45:01.625376,0 days 00:00:36.850547,50,LDA,AB,SMOTE,Standard,COMPLETE
297,0.7056874447759884,2025-03-18 11:44:27.492186,2025-03-18 11:45:02.947191,0 days 00:00:35.455005,50,ANOVA,AB,SMOTE,QT,COMPLETE
298,0.0,2025-03-18 11:44:27.947914,2025-03-18 11:45:15.311572,0 days 00:00:47.363658,90,LDA,AB,SMOTE,MinMax,COMPLETE
299,0.0,2025-03-18 11:44:28.968924,2025-03-18 11:45:02.234493,0 days 00:00:33.265569,50,LDA,AB,SVMSMOTE,QT,COMPLETE
300,0.0,2025-03-18 11:44:30.461568,2025-03-18 11:45:03.566483,0 days 00:00:33.104915,50,Chi2,AB,SMOTE,Standard,COMPLETE
301,0.7497969215139758,2025-03-18 11:44:30.807050,2025-03-18 11:45:26.566078,0 days 00:00:55.759028,90,ANOVA,RF,,Robust,COMPLETE
302,0.6805046260931142,2025-03-18 11:44:31.945459,2025-03-18 11:45:35.653594,0 days 00:01:03.708135,40,ANOVA,RF,,Robust,COMPLETE
303,0.0,2025-03-18 11:44:35.753689,2025-03-18 11:45:09.655802,0 days 00:00:33.902113,50,LDA,AB,SMOTE,Standard,COMPLETE
304,0.6963624610682502,2025-03-18 11:44:37.104721,2025-03-18 11:45:13.772653,0 days 00:00:36.667932,50,ANOVA,AB,SMOTE,QT,COMPLETE
305,0.0,2025-03-18 11:44:40.074226,2025-03-18 11:45:21.422149,0 days 00:00:41.347923,90,Chi2,RF,SMOTE,Standard,COMPLETE
306,0.6882161829300396,2025-03-18 11:44:41.707350,2025-03-18 11:45:11.414595,0 days 00:00:29.707245,90,ANOVA,RF,SVMSMOTE,Standard,COMPLETE
307,0.6916828756966578,2025-03-18 11:44:41.974484,2025-03-18 11:45:13.034003,0 days 00:00:31.059519,90,Chi2,RF,SVMSMOTE,QT,COMPLETE
308,0.690903209109931,2025-03-18 11:44:42.383044,2025-03-18 11:45:20.966295,0 days 00:00:38.583251,40,ANOVA,RF,,Robust,COMPLETE
309,0.6902857142860689,2025-03-18 11:44:43.507536,2025-03-18 11:46:42.866458,0 days 00:01:59.358922,10,RFE,MLP,,,COMPLETE
310,0.7214206166935236,2025-03-18 11:44:43.648744,2025-03-18 11:45:22.435195,0 days 00:00:38.786451,90,ANOVA,RF,,Robust,COMPLETE
311,0.0,2025-03-18 11:44:45.613788,2025-03-18 11:45:13.461036,0 days 00:00:27.847248,90,Chi2,RF,SMOTE,Standard,COMPLETE
312,0.0,2025-03-18 11:44:45.896214,2025-03-18 11:45:23.387077,0 days 00:00:37.490863,90,LDA,RF,SVMSMOTE,QT,COMPLETE
313,0.7570164820031364,2025-03-18 11:44:46.697270,2025-03-18 11:45:19.973314,0 days 00:00:33.276044,90,ANOVA,RF,,Robust,COMPLETE
314,0.6904618011949826,2025-03-18 11:44:47.763652,2025-03-18 11:45:34.114079,0 days 00:00:46.350427,30,ANOVA,DT,,Robust,COMPLETE
315,0.0,2025-03-18 11:44:48.353586,2025-03-18 11:45:15.531230,0 days 00:00:27.177644,90,Chi2,RF,,Robust,COMPLETE
316,0.7088317932070296,2025-03-18 11:44:48.514185,2025-03-18 11:47:42.398803,0 days 00:02:53.884618,10,RFE,MLP,,Robust,COMPLETE
317,0.690903209109931,2025-03-18 11:44:49.064308,2025-03-18 11:45:29.486181,0 days 00:00:40.421873,80,ANOVA,DT,,Robust,COMPLETE
318,0.0,2025-03-18 11:44:49.362722,2025-03-18 11:45:38.207563,0 days 00:00:48.844841,100,ANOVA,AB,,Robust,COMPLETE
319,0.0,2025-03-18 11:44:49.660772,2025-03-18 11:45:14.133733,0 days 00:00:24.472961,90,Chi2,RF,,Robust,COMPLETE
320,0.7193086570563657,2025-03-18 11:44:50.163347,2025-03-18 11:45:16.332453,0 days 00:00:26.169106,90,ANOVA,RF,,Robust,COMPLETE
321,0.7033371508575958,2025-03-18 11:44:50.493658,2025-03-18 11:45:41.269696,0 days 00:00:50.776038,30,ANOVA,DT,,Robust,COMPLETE
322,0.7327870318088372,2025-03-18 11:44:52.132597,2025-03-18 11:47:15.211882,0 days 00:02:23.079285,10,RFE,ETs,,Robust,COMPLETE
323,0.0,2025-03-18 11:44:56.033493,2025-03-18 11:45:28.548012,0 days 00:00:32.514519,30,RF,DT,,Robust,COMPLETE
324,0.7220941044863726,2025-03-18 11:44:56.457752,2025-03-18 11:45:31.559479,0 days 00:00:35.101727,90,ANOVA,RF,,Robust,COMPLETE
325,0.7578475718694431,2025-03-18 11:44:56.708180,2025-03-18 11:45:44.460633,0 days 00:00:47.752453,10,ANOVA,AB,,Robust,COMPLETE
326,0.7263024378265384,2025-03-18 11:44:56.865373,2025-03-18 11:45:40.861903,0 days 00:00:43.996530,30,ANOVA,MLP,,Robust,COMPLETE
327,0.0,2025-03-18 11:44:57.179634,2025-03-18 11:45:43.911202,0 days 00:00:46.731568,30,RF,DT,,Robust,COMPLETE
328,0.0,2025-03-18 11:44:57.760994,2025-03-18 11:45:38.238773,0 days 00:00:40.477779,40,RF,KNN,,Robust,COMPLETE
329,0.0,2025-03-18 11:44:58.499274,2025-03-18 11:45:31.731919,0 days 00:00:33.232645,90,RF,DT,,Robust,COMPLETE
330,0.716832751007991,2025-03-18 11:45:01.031046,2025-03-18 11:45:53.993463,0 days 00:00:52.962417,10,ANOVA,MLP,ADASYN,Robust,COMPLETE
331,0.0,2025-03-18 11:45:01.437395,2025-03-18 11:45:41.615650,0 days 00:00:40.178255,100,ANOVA,MLP,,Robust,COMPLETE
332,0.0,2025-03-18 11:45:01.814046,2025-03-18 11:45:26.424446,0 days 00:00:24.610400,40,RF,DT,,Robust,COMPLETE
333,0.0,2025-03-18 11:45:01.955862,2025-03-18 11:45:28.967800,0 days 00:00:27.011938,30,RF,AB,,Robust,COMPLETE
334,0.7284895678903531,2025-03-18 11:45:02.112092,2025-03-18 11:45:37.846206,0 days 00:00:35.734114,30,ANOVA,DT,,Robust,COMPLETE
335,0.0,2025-03-18 11:45:02.788923,2025-03-18 11:45:29.281921,0 days 00:00:26.492998,30,RF,KNN,,Robust,COMPLETE
336,0.0,2025-03-18 11:45:07.159672,2025-03-18 11:45:41.945317,0 days 00:00:34.785645,100,RF,AB,,Robust,COMPLETE
337,0.6817099567100997,2025-03-18 11:45:08.148279,2025-03-18 11:45:42.622927,0 days 00:00:34.474648,80,ANOVA,DT,,Robust,COMPLETE
338,0.6902857142860689,2025-03-18 11:45:08.792094,2025-03-18 11:47:01.330525,0 days 00:01:52.538431,10,RFE,ETs,,,COMPLETE
339,0.7467445629081846,2025-03-18 11:45:08.980187,2025-03-18 11:46:42.882148,0 days 00:01:33.901961,10,ANOVA,AB,ADASYN,Robust,COMPLETE
