Model,Scaler,FS Tech,FS Ratio,TP,FP,FN,TN,Macro Precision,Macro Recall,Macro F1,Macro Accuracy,Macro Specificity,Macro Average,Micro Precision,Micro Recall,Micro F1,Micro Accuracy,Micro Specificity,Micro Average,Weights,Samples,Weighted Precision,Weighted Recall,Weighted F1,Weighted Accuracy,Weighted Specificity,Weighted Average
RF,,MI,40,171.0000000001,27.0000000001,15.0000000001,25.0000000001,0.8636363636359964,0.9193548387092265,0.8906249999995932,0.8235294117655461,0.4807692307693047,0.7955829689759334,0.8636363636359964,0.9193548387092265,0.8906249999995932,0.8235294117641622,0.4807692307693047,0.7955829689756565,[0.21848739 0.78151261],[ 52 186],0.8636363636359964,0.9193548387092265,0.8906249999995932,0.8235294117655461,0.4807692307693047,0.7955829689759334
RF,,MI,70,177.0000000001,36.0000000001,9.0000000001,16.0000000001,0.830985915492647,0.9516129032253209,0.8872180451123938,0.8109243697487394,0.3076923076930473,0.7576867082544296,0.830985915492647,0.9516129032253209,0.8872180451123938,0.8109243697473767,0.3076923076930473,0.7576867082541571,[0.21848739 0.78151261],[ 52 186],0.830985915492647,0.9516129032253209,0.8872180451123938,0.8109243697487394,0.3076923076930473,0.7576867082544296
RF,,MI,80,175.0000000001,25.0000000001,11.0000000001,27.0000000001,0.8749999999996251,0.9408602150532894,0.9067357512949155,0.8487394957991595,0.5192307692306952,0.8181132462755369,0.8749999999996251,0.9408602150532894,0.9067357512949155,0.8487394957977333,0.5192307692306952,0.8181132462752517,[0.21848739 0.78151261],[ 52 186],0.8749999999996251,0.9408602150532894,0.9067357512949155,0.8487394957991595,0.5192307692306952,0.8181132462755369
RF,,MI,60,176.0000000001,31.0000000001,10.0000000001,21.0000000001,0.8502415458933814,0.9462365591393052,0.8956743002540503,0.8277310924378151,0.40384615384652367,0.7847459303142151,0.8502415458933814,0.9462365591393052,0.8956743002540503,0.8277310924364241,0.40384615384652367,0.7847459303139368,[0.21848739 0.78151261],[ 52 186],0.8502415458933814,0.9462365591393052,0.8956743002540503,0.8277310924378151,0.40384615384652367,0.7847459303142151
RF,,MI,30,171.0000000001,33.0000000001,15.0000000001,19.0000000001,0.8382352941173155,0.9193548387092265,0.8769230769226903,0.7983193277319327,0.36538461538513306,0.7596434305732596,0.8382352941173155,0.9193548387092265,0.8769230769226903,0.7983193277305911,0.36538461538513306,0.7596434305729913,[0.21848739 0.78151261],[ 52 186],0.8382352941173155,0.9193548387092265,0.8769230769226903,0.7983193277319327,0.36538461538513306,0.7596434305732596
RF,,RF,20,162.0000000001,24.0000000001,24.0000000001,28.0000000001,0.8709677419350851,0.8709677419350851,0.8709677419350851,0.7983193277319327,0.5384615384613906,0.7899368183997157,0.8709677419350851,0.8709677419350851,0.8709677419350851,0.7983193277305911,0.5384615384613906,0.7899368183994473,[0.21848739 0.78151261],[ 52 186],0.8709677419350852,0.8709677419350852,0.8709677419350852,0.7983193277319327,0.5384615384613906,0.7899368183997157
RF,,RF,90,178.0000000001,30.0000000001,8.0000000001,22.0000000001,0.8557692307688888,0.9569892473113366,0.9035532994919763,0.8403361344546217,0.42307692307721895,0.7959449670208085,0.8557692307688888,0.9569892473113366,0.9035532994919763,0.8403361344532095,0.42307692307721895,0.7959449670205261,[0.21848739 0.78151261],[ 52 186],0.8557692307688888,0.9569892473113366,0.9035532994919763,0.8403361344546217,0.423076923077219,0.7959449670208085
RF,,RF,50,169.0000000001,27.0000000001,17.0000000001,25.0000000001,0.8622448979588141,0.9086021505371951,0.8848167539262987,0.8151260504210083,0.4807692307693047,0.790311816722524,0.8622448979588141,0.9086021505371951,0.8848167539262987,0.8151260504196385,0.4807692307693047,0.7903118167222501,[0.21848739 0.78151261],[ 52 186],0.862244897958814,0.9086021505371951,0.8848167539262987,0.8151260504210083,0.4807692307693047,0.790311816722524
RF,,RF,40,170.0000000001,31.0000000001,16.0000000001,21.0000000001,0.8457711442782629,0.9139784946232108,0.8785529715758361,0.8025210084042016,0.40384615384652367,0.768933954545607,0.8457711442782629,0.9139784946232108,0.8785529715758361,0.802521008402853,0.40384615384652367,0.7689339545453373,[0.21848739 0.78151261],[ 52 186],0.8457711442782629,0.9139784946232108,0.8785529715758361,0.8025210084042016,0.40384615384652367,0.768933954545607
RF,,RF,70,165.0000000001,30.0000000001,21.0000000001,22.0000000001,0.8461538461534912,0.8870967741931322,0.8661417322830802,0.7857142857151259,0.42307692307721895,0.7616367122844097,0.8461538461534912,0.8870967741931322,0.8661417322830802,0.7857142857138055,0.42307692307721895,0.7616367122841456,[0.21848739 0.78151261],[ 52 186],0.8461538461534912,0.8870967741931322,0.8661417322830802,0.7857142857151259,0.423076923077219,0.7616367122844097
RF,,RF,80,172.0000000001,34.0000000001,14.0000000001,18.0000000001,0.8349514563103545,0.9247311827952422,0.8775510204077782,0.7983193277319327,0.34615384615443784,0.756341366679949,0.8349514563103545,0.9247311827952422,0.8775510204077782,0.7983193277305911,0.34615384615443784,0.7563413666796808,[0.21848739 0.78151261],[ 52 186],0.8349514563103545,0.9247311827952422,0.8775510204077782,0.7983193277319327,0.34615384615443784,0.756341366679949
RF,,RF,60,172.0000000001,30.0000000001,14.0000000001,22.0000000001,0.8514851485145035,0.9247311827952422,0.8865979381439314,0.8151260504210083,0.42307692307721895,0.7802034485903808,0.8514851485145035,0.9247311827952422,0.8865979381439314,0.8151260504196385,0.42307692307721895,0.7802034485901069,[0.21848739 0.78151261],[ 52 186],0.8514851485145036,0.9247311827952422,0.8865979381439314,0.8151260504210083,0.423076923077219,0.7802034485903808
RF,,RF,30,171.0000000001,29.0000000001,15.0000000001,23.0000000001,0.854999999999645,0.9193548387092265,0.8860103626939007,0.8151260504210083,0.4423076923079142,0.7835597888263389,0.854999999999645,0.9193548387092265,0.8860103626939007,0.8151260504196385,0.4423076923079142,0.783559788826065,[0.21848739 0.78151261],[ 52 186],0.854999999999645,0.9193548387092265,0.8860103626939007,0.8151260504210083,0.4423076923079142,0.7835597888263389
RF,,RFE,20,155.0000000001,30.0000000001,31.0000000001,22.0000000001,0.8378378378374727,0.833333333332975,0.835579514824436,0.7436974789924369,0.42307692307721895,0.734705017612908,0.8378378378374727,0.833333333332975,0.835579514824436,0.7436974789911871,0.42307692307721895,0.734705017612658,[0.21848739 0.78151261],[ 52 186],0.8378378378374727,0.833333333332975,0.835579514824436,0.7436974789924369,0.423076923077219,0.734705017612908
RF,,RFE,90,180.0000000001,35.0000000001,6.0000000001,17.0000000001,0.8372093023252678,0.9677419354833681,0.8977556109721719,0.8277310924378151,0.32692307692374256,0.7714722036284731,0.8372093023252678,0.9677419354833681,0.8977556109721719,0.8277310924364241,0.32692307692374256,0.771472203628195,[0.21848739 0.78151261],[ 52 186],0.8372093023252678,0.9677419354833681,0.8977556109721719,0.8277310924378151,0.32692307692374256,0.7714722036284731
RF,,RFE,50,172.0000000001,30.0000000001,14.0000000001,22.0000000001,0.8514851485145035,0.9247311827952422,0.8865979381439314,0.8151260504210083,0.42307692307721895,0.7802034485903808,0.8514851485145035,0.9247311827952422,0.8865979381439314,0.8151260504196385,0.42307692307721895,0.7802034485901069,[0.21848739 0.78151261],[ 52 186],0.8514851485145036,0.9247311827952422,0.8865979381439314,0.8151260504210083,0.423076923077219,0.7802034485903808
RF,,RFE,40,175.0000000001,36.0000000001,11.0000000001,16.0000000001,0.829383886255612,0.9408602150532894,0.8816120906797162,0.8025210084042016,0.3076923076930473,0.7524139016171733,0.829383886255612,0.9408602150532894,0.8816120906797162,0.802521008402853,0.3076923076930473,0.7524139016169036,[0.21848739 0.78151261],[ 52 186],0.829383886255612,0.9408602150532894,0.8816120906797162,0.8025210084042016,0.3076923076930473,0.7524139016171733
RF,,RFE,70,169.0000000001,25.0000000001,17.0000000001,27.0000000001,0.8711340206181741,0.9086021505371951,0.8894736842101164,0.8235294117655461,0.5192307692306952,0.8023940072723453,0.8711340206181741,0.9086021505371951,0.8894736842101164,0.8235294117641622,0.5192307692306952,0.8023940072720686,[0.21848739 0.78151261],[ 52 186],0.8711340206181741,0.9086021505371951,0.8894736842101164,0.8235294117655461,0.5192307692306952,0.8023940072723453
RF,,RFE,80,171.0000000001,28.0000000001,15.0000000001,24.0000000001,0.8592964824116992,0.9193548387092265,0.8883116883112848,0.8193277310932772,0.46153846153860945,0.7895658404128194,0.8592964824116992,0.9193548387092265,0.8883116883112848,0.8193277310919004,0.46153846153860945,0.7895658404125441,[0.21848739 0.78151261],[ 52 186],0.8592964824116992,0.9193548387092265,0.8883116883112848,0.8193277310932772,0.46153846153860945,0.7895658404128194
RF,,RFE,60,173.0000000001,33.0000000001,13.0000000001,19.0000000001,0.8398058252423886,0.930107526881258,0.8826530612240994,0.8067226890764705,0.36538461538513306,0.76493474356187,0.8398058252423886,0.930107526881258,0.8826530612240994,0.8067226890751148,0.36538461538513306,0.7649347435615989,[0.21848739 0.78151261],[ 52 186],0.8398058252423886,0.930107526881258,0.8826530612240994,0.8067226890764705,0.36538461538513306,0.76493474356187
RF,,RFE,30,174.0000000001,26.0000000001,12.0000000001,26.0000000001,0.8699999999996301,0.9354838709672737,0.9015544041446617,0.8403361344546217,0.5,0.8094748819132374,0.8699999999996301,0.9354838709672737,0.9015544041446617,0.8403361344532095,0.5,0.8094748819129549,[0.21848739 0.78151261],[ 52 186],0.8699999999996301,0.9354838709672737,0.9015544041446617,0.8403361344546217,0.5,0.8094748819132374
RF,Robust,ANOVA,20,147.0000000001,27.0000000001,39.0000000001,25.0000000001,0.8448275862065002,0.7903225806448492,0.8166666666663148,0.7226890756310923,0.4807692307693047,0.7310550279836122,0.8448275862065002,0.7903225806448492,0.8166666666663148,0.7226890756298778,0.4807692307693047,0.7310550279833693,[0.21848739 0.78151261],[ 52 186],0.8448275862065002,0.7903225806448492,0.8166666666663148,0.7226890756310923,0.4807692307693047,0.7310550279836122
RF,Robust,ANOVA,90,174.0000000001,30.0000000001,12.0000000001,22.0000000001,0.8529411764702423,0.9354838709672737,0.89230769230729,0.8235294117655461,0.42307692307721895,0.7854678149175142,0.8529411764702423,0.9354838709672737,0.89230769230729,0.8235294117641622,0.42307692307721895,0.7854678149172374,[0.21848739 0.78151261],[ 52 186],0.8529411764702423,0.9354838709672737,0.89230769230729,0.8235294117655461,0.423076923077219,0.7854678149175142
RF,Robust,ANOVA,50,172.0000000001,26.0000000001,14.0000000001,26.0000000001,0.8686868686864964,0.9247311827952422,0.895833333332921,0.831932773110084,0.5,0.8042368315849486,0.8686868686864964,0.9247311827952422,0.895833333332921,0.8319327731086859,0.5,0.8042368315846691,[0.21848739 0.78151261],[ 52 186],0.8686868686864964,0.9247311827952422,0.895833333332921,0.831932773110084,0.5,0.8042368315849486
RF,Robust,ANOVA,40,169.0000000001,27.0000000001,17.0000000001,25.0000000001,0.8622448979588141,0.9086021505371951,0.8848167539262987,0.8151260504210083,0.4807692307693047,0.790311816722524,0.8622448979588141,0.9086021505371951,0.8848167539262987,0.8151260504196385,0.4807692307693047,0.7903118167222501,[0.21848739 0.78151261],[ 52 186],0.862244897958814,0.9086021505371951,0.8848167539262987,0.8151260504210083,0.4807692307693047,0.790311816722524
RF,Robust,ANOVA,70,176.0000000001,36.0000000001,10.0000000001,16.0000000001,0.8301886792449715,0.9462365591393052,0.8844221105523774,0.8067226890764705,0.3076923076930473,0.7550524691412344,0.8301886792449715,0.9462365591393052,0.8844221105523774,0.8067226890751148,0.3076923076930473,0.7550524691409632,[0.21848739 0.78151261],[ 52 186],0.8301886792449715,0.9462365591393052,0.8844221105523774,0.8067226890764705,0.3076923076930473,0.7550524691412344
RF,Robust,ANOVA,80,168.0000000001,34.0000000001,18.0000000001,18.0000000001,0.8316831683165034,0.9032258064511793,0.8659793814429217,0.781512605042857,0.34615384615443784,0.7457109614815798,0.8316831683165034,0.9032258064511793,0.8659793814429217,0.7815126050415437,0.34615384615443784,0.7457109614813172,[0.21848739 0.78151261],[ 52 186],0.8316831683165034,0.9032258064511793,0.8659793814429217,0.781512605042857,0.34615384615443784,0.7457109614815798
RF,Robust,ANOVA,60,169.0000000001,32.0000000001,17.0000000001,20.0000000001,0.8407960199001585,0.9086021505371951,0.8733850129195108,0.7941176470596638,0.38461538461582834,0.7603032430064713,0.8407960199001585,0.9086021505371951,0.8733850129195108,0.7941176470583293,0.38461538461582834,0.7603032430062043,[0.21848739 0.78151261],[ 52 186],0.8407960199001585,0.9086021505371951,0.8733850129195108,0.7941176470596638,0.38461538461582834,0.7603032430064713
RF,Robust,ANOVA,30,172.0000000001,31.0000000001,14.0000000001,21.0000000001,0.8472906403937466,0.9247311827952422,0.8843187660664429,0.8109243697487394,0.40384615384652367,0.774222222570139,0.8472906403937466,0.9247311827952422,0.8843187660664429,0.8109243697473767,0.40384615384652367,0.7742222225698664,[0.21848739 0.78151261],[ 52 186],0.8472906403937466,0.9247311827952422,0.8843187660664429,0.8109243697487394,0.40384615384652367,0.774222222570139
RF,Robust,,100,178.0000000001,24.0000000001,8.0000000001,28.0000000001,0.8811881188115038,0.9569892473113366,0.9175257731954459,0.8655462184882352,0.5384615384613906,0.8319421792535824,0.8811881188115038,0.9569892473113366,0.9175257731954459,0.8655462184867807,0.5384615384613906,0.8319421792532916,[0.21848739 0.78151261],[ 52 186],0.8811881188115038,0.9569892473113366,0.9175257731954459,0.8655462184882352,0.5384615384613906,0.8319421792535824
RF,Robust,,20,178.0000000001,32.0000000001,8.0000000001,20.0000000001,0.8476190476187166,0.9569892473113366,0.898989898989496,0.831932773110084,0.38461538461582834,0.7840292703290923,0.8476190476187166,0.9569892473113366,0.898989898989496,0.8319327731086859,0.38461538461582834,0.7840292703288126,[0.21848739 0.78151261],[ 52 186],0.8476190476187166,0.9569892473113366,0.898989898989496,0.831932773110084,0.38461538461582834,0.7840292703290923
RF,Robust,,90,174.0000000001,26.0000000001,12.0000000001,26.0000000001,0.8699999999996301,0.9354838709672737,0.9015544041446617,0.8403361344546217,0.5,0.8094748819132374,0.8699999999996301,0.9354838709672737,0.9015544041446617,0.8403361344532095,0.5,0.8094748819129549,[0.21848739 0.78151261],[ 52 186],0.8699999999996301,0.9354838709672737,0.9015544041446617,0.8403361344546217,0.5,0.8094748819132374
RF,Robust,,10,172.0000000001,30.0000000001,14.0000000001,22.0000000001,0.8514851485145035,0.9247311827952422,0.8865979381439314,0.8151260504210083,0.42307692307721895,0.7802034485903808,0.8514851485145035,0.9247311827952422,0.8865979381439314,0.8151260504196385,0.42307692307721895,0.7802034485901069,[0.21848739 0.78151261],[ 52 186],0.8514851485145036,0.9247311827952422,0.8865979381439314,0.8151260504210083,0.423076923077219,0.7802034485903808
RF,Robust,,50,177.0000000001,31.0000000001,9.0000000001,21.0000000001,0.850961538461201,0.9516129032253209,0.8984771573600016,0.831932773110084,0.40384615384652367,0.7873661052006262,0.850961538461201,0.9516129032253209,0.8984771573600016,0.8319327731086859,0.40384615384652367,0.7873661052003467,[0.21848739 0.78151261],[ 52 186],0.850961538461201,0.9516129032253209,0.8984771573600016,0.831932773110084,0.40384615384652367,0.7873661052006262
RF,Robust,,40,178.0000000001,27.0000000001,8.0000000001,25.0000000001,0.86829268292647,0.9569892473113366,0.9104859335034163,0.8529411764714284,0.4807692307693047,0.8138956541963912,0.86829268292647,0.9569892473113366,0.9104859335034163,0.8529411764699951,0.4807692307693047,0.8138956541961045,[0.21848739 0.78151261],[ 52 186],0.86829268292647,0.9569892473113366,0.9104859335034163,0.8529411764714284,0.4807692307693047,0.8138956541963912
RF,Robust,,70,173.0000000001,28.0000000001,13.0000000001,24.0000000001,0.8606965174125765,0.930107526881258,0.8940568475448124,0.8277310924378151,0.46153846153860945,0.7948260891630143,0.8606965174125765,0.930107526881258,0.8940568475448124,0.8277310924364241,0.46153846153860945,0.7948260891627361,[0.21848739 0.78151261],[ 52 186],0.8606965174125765,0.930107526881258,0.8940568475448124,0.8277310924378151,0.46153846153860945,0.7948260891630143
RF,Robust,,80,177.0000000001,31.0000000001,9.0000000001,21.0000000001,0.850961538461201,0.9516129032253209,0.8984771573600016,0.831932773110084,0.40384615384652367,0.7873661052006262,0.850961538461201,0.9516129032253209,0.8984771573600016,0.8319327731086859,0.40384615384652367,0.7873661052003467,[0.21848739 0.78151261],[ 52 186],0.850961538461201,0.9516129032253209,0.8984771573600016,0.831932773110084,0.40384615384652367,0.7873661052006262
RF,Robust,,60,173.0000000001,26.0000000001,13.0000000001,26.0000000001,0.8693467336679706,0.930107526881258,0.8987012987008844,0.8361344537823528,0.5,0.8068580026064932,0.8693467336679706,0.930107526881258,0.8987012987008844,0.8361344537809478,0.5,0.8068580026062122,[0.21848739 0.78151261],[ 52 186],0.8693467336679706,0.930107526881258,0.8987012987008844,0.8361344537823528,0.5,0.8068580026064932
RF,Robust,,30,171.0000000001,28.0000000001,15.0000000001,24.0000000001,0.8592964824116992,0.9193548387092265,0.8883116883112848,0.8193277310932772,0.46153846153860945,0.7895658404128194,0.8592964824116992,0.9193548387092265,0.8883116883112848,0.8193277310919004,0.46153846153860945,0.7895658404125441,[0.21848739 0.78151261],[ 52 186],0.8592964824116992,0.9193548387092265,0.8883116883112848,0.8193277310932772,0.46153846153860945,0.7895658404128194
RF,Robust,PCA,20,150.0000000001,44.0000000001,36.0000000001,8.0000000001,0.7731958762883782,0.8064516129028964,0.7894736842102216,0.6638655462193276,0.1538461538474852,0.6373665746936618,0.7731958762883782,0.8064516129028964,0.7894736842102216,0.663865546218212,0.1538461538474852,0.6373665746934386,[0.21848739 0.78151261],[ 52 186],0.7731958762883782,0.8064516129028964,0.7894736842102216,0.6638655462193276,0.1538461538474852,0.6373665746936618
RF,Robust,PCA,90,175.0000000001,32.0000000001,11.0000000001,20.0000000001,0.84541062801899,0.9408602150532894,0.8905852417298824,0.8193277310932772,0.38461538461582834,0.7761598401022536,0.84541062801899,0.9408602150532894,0.8905852417298824,0.8193277310919004,0.38461538461582834,0.7761598401019781,[0.21848739 0.78151261],[ 52 186],0.84541062801899,0.9408602150532894,0.8905852417298824,0.8193277310932772,0.38461538461582834,0.7761598401022536
RF,Robust,PCA,50,174.0000000001,34.0000000001,12.0000000001,18.0000000001,0.8365384615381379,0.9354838709672737,0.8832487309640779,0.8067226890764705,0.34615384615443784,0.7616295197400796,0.8365384615381379,0.9354838709672737,0.8832487309640779,0.8067226890751148,0.34615384615443784,0.7616295197398084,[0.21848739 0.78151261],[ 52 186],0.8365384615381379,0.9354838709672737,0.8832487309640779,0.8067226890764705,0.34615384615443784,0.7616295197400796
RF,Robust,PCA,40,178.0000000001,34.0000000001,8.0000000001,18.0000000001,0.8396226415091136,0.9569892473113366,0.8944723618086489,0.8235294117655461,0.34615384615443784,0.7721535017098164,0.8396226415091136,0.9569892473113366,0.8944723618086489,0.8235294117641622,0.34615384615443784,0.7721535017095398,[0.21848739 0.78151261],[ 52 186],0.8396226415091136,0.9569892473113366,0.8944723618086489,0.8235294117655461,0.34615384615443784,0.7721535017098164
RF,Robust,PCA,70,168.0000000001,32.0000000001,18.0000000001,20.0000000001,0.83999999999966,0.9032258064511793,0.8704663212431395,0.7899159663873948,0.38461538461582834,0.7576446957394404,0.83999999999966,0.9032258064511793,0.8704663212431395,0.7899159663860674,0.38461538461582834,0.7576446957391749,[0.21848739 0.78151261],[ 52 186],0.8399999999996601,0.9032258064511793,0.8704663212431395,0.7899159663873948,0.38461538461582834,0.7576446957394404
RF,Robust,PCA,80,176.0000000001,34.0000000001,10.0000000001,18.0000000001,0.8380952380949162,0.9462365591393052,0.8888888888884962,0.8151260504210083,0.34615384615443784,0.7669001165396326,0.8380952380949162,0.9462365591393052,0.8888888888884962,0.8151260504196385,0.34615384615443784,0.7669001165393587,[0.21848739 0.78151261],[ 52 186],0.838095238094916,0.9462365591393052,0.888888888888496,0.8151260504210083,0.34615384615443784,0.7669001165396326
RF,Robust,PCA,60,174.0000000001,30.0000000001,12.0000000001,22.0000000001,0.8529411764702423,0.9354838709672737,0.89230769230729,0.8235294117655461,0.42307692307721895,0.7854678149175142,0.8529411764702423,0.9354838709672737,0.89230769230729,0.8235294117641622,0.42307692307721895,0.7854678149172374,[0.21848739 0.78151261],[ 52 186],0.8529411764702423,0.9354838709672737,0.89230769230729,0.8235294117655461,0.423076923077219,0.7854678149175142
RF,Robust,PCA,30,163.0000000001,32.0000000001,23.0000000001,20.0000000001,0.8358974358970914,0.8763440860211008,0.8556430446190493,0.7689075630260503,0.38461538461582834,0.744281502835824,0.8358974358970914,0.8763440860211008,0.8556430446190493,0.7689075630247582,0.38461538461582834,0.7442815028355655,[0.21848739 0.78151261],[ 52 186],0.8358974358970914,0.8763440860211008,0.8556430446190493,0.7689075630260503,0.38461538461582834,0.744281502835824
RF,Robust,LDA,20,164.0000000001,31.0000000001,22.0000000001,21.0000000001,0.8410256410252913,0.8817204301071164,0.8608923884510646,0.7773109243705881,0.40384615384652367,0.7529591075601167,0.8410256410252913,0.8817204301071164,0.8608923884510646,0.7773109243692818,0.40384615384652367,0.7529591075598556,[0.21848739 0.78151261],[ 52 186],0.8410256410252913,0.8817204301071164,0.8608923884510646,0.7773109243705881,0.40384615384652367,0.7529591075601167
RF,Robust,MI,20,154.0000000001,27.0000000001,32.0000000001,25.0000000001,0.8508287292813803,0.8279569892469593,0.8392370572203388,0.7521008403369747,0.4807692307693047,0.7501785693709915,0.8508287292813803,0.8279569892469593,0.8392370572203388,0.7521008403357108,0.4807692307693047,0.7501785693707388,[0.21848739 0.78151261],[ 52 186],0.8508287292813803,0.8279569892469593,0.8392370572203388,0.7521008403369747,0.4807692307693047,0.7501785693709915
RF,Robust,MI,90,171.0000000001,36.0000000001,15.0000000001,16.0000000001,0.8260869565214242,0.9193548387092265,0.8702290076332111,0.7857142857151259,0.3076923076930473,0.7418154792544069,0.8260869565214242,0.9193548387092265,0.8702290076332111,0.7857142857138055,0.3076923076930473,0.7418154792541429,[0.21848739 0.78151261],[ 52 186],0.8260869565214242,0.9193548387092265,0.8702290076332111,0.7857142857151259,0.3076923076930473,0.7418154792544069
RF,Robust,MI,50,173.0000000001,35.0000000001,13.0000000001,17.0000000001,0.8317307692304503,0.930107526881258,0.8781725888321034,0.7983193277319327,0.32692307692374256,0.7530506579198974,0.8317307692304503,0.930107526881258,0.8781725888321034,0.7983193277305911,0.32692307692374256,0.7530506579196292,[0.21848739 0.78151261],[ 52 186],0.8317307692304503,0.930107526881258,0.8781725888321034,0.7983193277319327,0.32692307692374256,0.7530506579198974
RF,Robust,MI,40,171.0000000001,30.0000000001,15.0000000001,22.0000000001,0.8507462686563675,0.9193548387092265,0.8837209302321616,0.8109243697487394,0.42307692307721895,0.7775646660847428,0.8507462686563675,0.9193548387092265,0.8837209302321616,0.8109243697473767,0.42307692307721895,0.7775646660844704,[0.21848739 0.78151261],[ 52 186],0.8507462686563674,0.9193548387092265,0.8837209302321616,0.8109243697487394,0.423076923077219,0.7775646660847428
RF,Robust,MI,70,174.0000000001,33.0000000001,12.0000000001,19.0000000001,0.8405797101445985,0.9354838709672737,0.8854961832057147,0.8109243697487394,0.36538461538513306,0.7675737498902918,0.8405797101445985,0.9354838709672737,0.8854961832057147,0.8109243697473767,0.36538461538513306,0.7675737498900193,[0.21848739 0.78151261],[ 52 186],0.8405797101445985,0.9354838709672737,0.8854961832057147,0.8109243697487394,0.36538461538513306,0.7675737498902918
RF,Robust,MI,80,175.0000000001,26.0000000001,11.0000000001,26.0000000001,0.8706467661687854,0.9408602150532894,0.9043927648574633,0.8445378151268906,0.5,0.8120875122412858,0.8706467661687854,0.9408602150532894,0.9043927648574633,0.8445378151254714,0.5,0.812087512241002,[0.21848739 0.78151261],[ 52 186],0.8706467661687854,0.9408602150532894,0.9043927648574633,0.8445378151268906,0.5,0.8120875122412858
RF,Robust,MI,60,175.0000000001,27.0000000001,11.0000000001,25.0000000001,0.8663366336630036,0.9408602150532894,0.9020618556696887,0.8403361344546217,0.4807692307693047,0.8060728139219817,0.8663366336630036,0.9408602150532894,0.9020618556696887,0.8403361344532095,0.4807692307693047,0.8060728139216993,[0.21848739 0.78151261],[ 52 186],0.8663366336630036,0.9408602150532894,0.9020618556696887,0.8403361344546217,0.4807692307693047,0.8060728139219817
RF,Robust,MI,30,172.0000000001,29.0000000001,14.0000000001,23.0000000001,0.8557213930344719,0.9247311827952422,0.888888888888487,0.8193277310932772,0.4423076923079142,0.7861953776238784,0.8557213930344719,0.9247311827952422,0.888888888888487,0.8193277310919004,0.4423076923079142,0.786195377623603,[0.21848739 0.78151261],[ 52 186],0.8557213930344719,0.9247311827952422,0.888888888888487,0.8193277310932772,0.4423076923079142,0.7861953776238784
RF,Robust,RFE,20,155.0000000001,26.0000000001,31.0000000001,26.0000000001,0.8563535911598272,0.833333333332975,0.8446866485009866,0.7605042016815124,0.5,0.7589755549350603,0.8563535911598272,0.833333333332975,0.8446866485009866,0.7605042016802345,0.5,0.7589755549348046,[0.21848739 0.78151261],[ 52 186],0.8563535911598272,0.833333333332975,0.8446866485009866,0.7605042016815124,0.5,0.7589755549350603
RF,Robust,RFE,90,173.0000000001,26.0000000001,13.0000000001,26.0000000001,0.8693467336679706,0.930107526881258,0.8987012987008844,0.8361344537823528,0.5,0.8068580026064932,0.8693467336679706,0.930107526881258,0.8987012987008844,0.8361344537809478,0.5,0.8068580026062122,[0.21848739 0.78151261],[ 52 186],0.8693467336679706,0.930107526881258,0.8987012987008844,0.8361344537823528,0.5,0.8068580026064932
RF,Robust,RFE,50,172.0000000001,34.0000000001,14.0000000001,18.0000000001,0.8349514563103545,0.9247311827952422,0.8775510204077782,0.7983193277319327,0.34615384615443784,0.756341366679949,0.8349514563103545,0.9247311827952422,0.8775510204077782,0.7983193277305911,0.34615384615443784,0.7563413666796808,[0.21848739 0.78151261],[ 52 186],0.8349514563103545,0.9247311827952422,0.8775510204077782,0.7983193277319327,0.34615384615443784,0.756341366679949
RF,Robust,RFE,40,172.0000000001,31.0000000001,14.0000000001,21.0000000001,0.8472906403937466,0.9247311827952422,0.8843187660664429,0.8109243697487394,0.40384615384652367,0.774222222570139,0.8472906403937466,0.9247311827952422,0.8843187660664429,0.8109243697473767,0.40384615384652367,0.7742222225698664,[0.21848739 0.78151261],[ 52 186],0.8472906403937466,0.9247311827952422,0.8843187660664429,0.8109243697487394,0.40384615384652367,0.774222222570139
RF,Robust,RFE,70,170.0000000001,27.0000000001,16.0000000001,25.0000000001,0.8629441624361798,0.9139784946232108,0.8877284595296212,0.8193277310932772,0.4807692307693047,0.7929496156903187,0.8629441624361798,0.9139784946232108,0.8877284595296212,0.8193277310919004,0.4807692307693047,0.7929496156900433,[0.21848739 0.78151261],[ 52 186],0.8629441624361798,0.9139784946232108,0.8877284595296212,0.8193277310932772,0.4807692307693047,0.7929496156903187
RF,Robust,RFE,80,175.0000000001,35.0000000001,11.0000000001,17.0000000001,0.833333333333016,0.9408602150532894,0.8838383838379962,0.8067226890764705,0.32692307692374256,0.758335539644903,0.833333333333016,0.9408602150532894,0.8838383838379962,0.8067226890751148,0.32692307692374256,0.7583355396446319,[0.21848739 0.78151261],[ 52 186],0.833333333333016,0.9408602150532894,0.8838383838379962,0.8067226890764705,0.32692307692374256,0.758335539644903
RF,Robust,RFE,60,171.0000000001,30.0000000001,15.0000000001,22.0000000001,0.8507462686563675,0.9193548387092265,0.8837209302321616,0.8109243697487394,0.42307692307721895,0.7775646660847428,0.8507462686563675,0.9193548387092265,0.8837209302321616,0.8109243697473767,0.42307692307721895,0.7775646660844704,[0.21848739 0.78151261],[ 52 186],0.8507462686563674,0.9193548387092265,0.8837209302321616,0.8109243697487394,0.423076923077219,0.7775646660847428
